"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16896-15755","PF","Anthony","","Davis","54.837501525878906","8","10900","NO@MIL","NO","MIL","","","",""
"16896-9646","SF","Kevin","","Durant","47.212501525878906","8","9600","GS@DEN","GS","DEN","","","",""
"16896-40199","SG","Giannis","","Antetokounmpo","44.68571254185268","7","9600","NO@MIL","MIL","NO","","","",""
"16896-12362","C","DeMarcus","","Cousins","41.877777099609375","9","9500","LAL@SAC","SAC","LAL","","","",""
"16896-9524","PG","Stephen","","Curry","38.462501525878906","8","8900","GS@DEN","GS","DEN","GTD","Ankle","",""
"16896-15860","PF","Draymond","","Green","39.1875","8","8400","GS@DEN","GS","DEN","","","",""
"16896-12363","C","Hassan","","Whiteside","39.3500010172526","6","8200","CHI@MIA","MIA","CHI","","","",""
"16896-9663","PG","Jrue","","Holiday","30.192307692307693","65","7900","NO@MIL","NO","MIL","O","Personal","",""
"16896-14528","SF","Jimmy","","Butler","36.20000076293945","8","7600","CHI@MIA","CHI","MIA","","","",""
"16896-9577","SF","Rudy","","Gay","35.51250076293945","8","7600","LAL@SAC","SAC","LAL","","","",""
"16896-9673","PG","Goran","","Dragic","31.98333231608073","6","6800","CHI@MIA","MIA","CHI","","","",""
"16896-9585","SG","Dwyane","","Wade","29.612499237060547","8","6700","CHI@MIA","CHI","MIA","","","",""
"16896-9624","PG","Darren","","Collison","17.200000762939453","1","6300","LAL@SAC","SAC","LAL","","","",""
"16896-9637","SF","Danilo","","Gallinari","26.514286586216517","7","6300","GS@DEN","DEN","GS","","","",""
"16896-42669","PF","Julius","","Randle","28.1875","8","6200","LAL@SAC","LAL","SAC","","","",""
"16896-42550","PF","Jabari","","Parker","28.228572300502233","7","6100","NO@MIL","MIL","NO","","","",""
"16896-58312","PG","D'Angelo","","Russell","26.862499237060547","8","6000","LAL@SAC","LAL","SAC","","","",""
"16896-63124","PG","Emmanuel","","Mudiay","28","7","5900","GS@DEN","DEN","GS","","","",""
"16896-14509","SG","Klay","","Thompson","25.8125","8","5900","GS@DEN","GS","DEN","","","",""
"16896-9481","PF","Taj","","Gibson","27.737499237060547","8","5800","CHI@MIA","CHI","MIA","","","",""
"16896-12337","C","Greg","","Monroe","28.5","7","5800","NO@MIL","MIL","NO","","","",""
"16896-55057","C","Jusuf","","Nurkic","29.599999564034597","7","5700","GS@DEN","DEN","GS","","","",""
"16896-16071","PG","Tim","","Frazier","28.512500762939453","8","5500","NO@MIL","NO","MIL","","","",""
"16896-9455","PG","Rajon","","Rondo","23.674999237060547","8","5500","CHI@MIA","CHI","MIA","","","",""
