"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16754-9636","SF","Wilson","Chandler","19.899999618530273","1","5400","POR@DEN","DEN","POR","","","",""
"16754-15590","C","Mason","Plumlee","20.649999618530273","2","5300","POR@DEN","POR","DEN","","","",""
"16754-16071","PG","Tim","Frazier","40.349998474121094","2","5300","NO@SA","NO","SA","","","",""
"16754-9964","PG","Ty","Lawson","28.5","2","5200","MIN@SAC","SAC","MIN","","","",""
"16754-23670","PG","Marcus","Smart","21","61","5200","BOS@CHA","BOS","CHA","O","Ankle","",""
"16754-17333","SG","Will","Barton","29","1","5200","POR@DEN","DEN","POR","","","",""
"16754-12359","SF","Evan","Turner","15.600000381469727","2","5200","POR@DEN","POR","DEN","","","",""
"16754-9451","PF","Marvin","Williams","27.850000381469727","2","5100","BOS@CHA","CHA","BOS","","","",""
"16754-14522","PF","Nikola","Mirotic","24.299999237060547","1","5000","IND@CHI","CHI","IND","","","",""
"16754-14505","C","Bismack","Biyombo","6.599999904632568","1","5000","ORL@CLE","ORL","CLE","","","",""
"16754-15405","PF","JaMychal","Green","22.899999618530273","1","5000","MEM@NY","MEM","NY","","","",""
"16754-24544","SG","Gary","Harris","20.375","76","4900","POR@DEN","DEN","POR","O","Groin","",""
"16754-12350","PF","Trevor","Booker","28.049999237060547","2","4900","BKN@MIL","BKN","MIL","","","",""
"16754-55057","C","Jusuf","Nurkic","39.29999923706055","1","4900","POR@DEN","DEN","POR","","","",""
"16754-15788","C","Justin","Hamilton","25.950000762939453","2","4800","BKN@MIL","BKN","MIL","","","",""
"16754-16201","PG","Michael","Carter-Williams","16.700000762939453","1","4800","IND@CHI","CHI","IND","","","",""
"16754-9483","C","Joakim","Noah","12.699999809265137","1","4800","MEM@NY","NY","MEM","","","",""
"16754-23823","PF","Willie","Cauley-Stein","6.199999809265137","2","4700","MIN@SAC","SAC","MIN","","","",""
"16754-9862","PF","Amir","Johnson","14.550000190734863","2","4700","BOS@CHA","BOS","CHA","","","",""
"16754-9648","SF","Jeff","Green","13.5","2","4700","ORL@CLE","ORL","CLE","","","",""
"16754-15691","C","Cody","Zeller","21.600000381469727","2","4600","BOS@CHA","CHA","BOS","","","",""
"16754-14554","SG","E'Twaun","Moore","17.649999618530273","2","4500","NO@SA","NO","SA","","","",""
"16754-12342","PF","Al-Farouq","Aminu","14.949999809265137","2","4500","POR@DEN","POR","DEN","","","",""
"16754-9702","PG","Tony","Parker","12.800000190734863","2","4500","NO@SA","SA","NO","","","",""
"16754-20064","PG","Matthew","Dellavedova","17.100000381469727","1","4400","BKN@MIL","MIL","BKN","","","",""
"16754-9758","SG","Danny","Green","17.15063322043117","79","4400","NO@SA","SA","NO","O","Quadriceps","",""
"16754-9506","SG","J.R.","Smith","14.800000190734863","2","4400","ORL@CLE","CLE","ORL","","","",""
"16754-14501","C","Tristan","Thompson","15.850000381469727","2","4400","ORL@CLE","CLE","ORL","","","",""
"16754-9593","PG","Brandon","Jennings","17.100000381469727","1","4400","MEM@NY","NY","MEM","","","",""
"16754-9609","C","Al","Jefferson","10.800000190734863","2","4400","IND@CHI","IND","CHI","","","",""
"16754-9458","SG","Tony","Allen","18.318750381469727","64","4300","MEM@NY","MEM","NY","GTD","Knee","",""
"16754-23665","SG","Buddy","Hield","7.199999809265137","2","4300","NO@SA","NO","SA","","","",""
"16754-15501","SG","Allen","Crabbe","20.649999618530273","2","4300","POR@DEN","POR","DEN","","","",""
"16754-9804","C","Alexis","Ajinca","1.2000000476837158","1","4200","NO@SA","NO","SA","","","",""
"16754-9960","PF","Omri","Casspi","7.599999904632568","1","4200","MIN@SAC","SAC","MIN","","","",""
"16754-9962","PF","Jonas","Jerebko","10.949999809265137","2","4200","BOS@CHA","BOS","CHA","","","",""
"16754-14530","SF","Bojan","Bogdanovic","17.100000381469727","2","4200","BKN@MIL","BKN","MIL","","","",""
"16754-23802","PG","Kris","Dunn","15.300000190734863","1","4200","MIN@SAC","MIN","SAC","","","",""
"16754-9652","PG","Jameer","Nelson","13.899999618530273","1","4200","POR@DEN","DEN","POR","","","",""
"16754-58490","PG","Wade","Baldwin IV","33","1","4200","MEM@NY","MEM","NY","","","",""
"16754-63123","SG","Mario","Hezonja","14.75","2","4100","ORL@CLE","ORL","CLE","","","",""
"16754-16301","C","Dewayne","Dedmon","22.5","2","4100","NO@SA","SA","NO","","","",""
"16754-16363","SG","Joe","Harris","21.200000762939453","2","4100","BKN@MIL","BKN","MIL","","","",""
"16754-17491","SF","James","Ennis","24.200000762939453","1","4100","MEM@NY","MEM","NY","","","",""
"16754-12369","SF","Lance","Stephenson","23.850000381469727","2","4100","NO@SA","NO","SA","","","",""
"16754-9657","SF","Matt","Barnes","15.199999809265137","2","4100","MIN@SAC","SAC","MIN","","","",""
"16754-9638","PF","David","Lee","20.600000381469727","2","4100","NO@SA","SA","NO","","","",""
"16754-9733","SG","Randy","Foye","11.743210027247299","81","4000","BKN@MIL","BKN","MIL","GTD","Hamstring","",""
"16754-15757","PF","Terrence","Jones","14.75","2","4000","NO@SA","NO","SA","","","",""
"16754-12368","PF","Nemanja","Bjelica","6.199999809265137","1","4000","MIN@SAC","MIN","SAC","","","",""
"16754-9542","PF","Luis","Scola","11.600000381469727","2","4000","BKN@MIL","BKN","MIL","","","",""
"16754-15417","SF","Solomon","Hill","8.949999809265137","2","4000","NO@SA","NO","SA","","","",""
"16754-43064","PG","Kay","Felder","0","0","4000","ORL@CLE","CLE","ORL","","","",""
"16754-17230","PG","Langston","Galloway","6.449999809265137","2","4000","NO@SA","NO","SA","","","",""
"16754-17517","SF","Tony","Snell","10.707812309265137","64","3900","BKN@MIL","MIL","BKN","GTD","Ankle","",""
"16754-58661","SG","Rashad","Vaughn","3.200000047683716","1","3900","BKN@MIL","MIL","BKN","","","",""
"16754-16448","PF","Frank","Kaminsky","15.514814211998457","81","3900","BOS@CHA","CHA","BOS","GTD","Foot","",""
"16754-9939","PG","Patty","Mills","18.200000762939453","2","3900","NO@SA","SA","NO","","","",""
"16754-15520","SG","Sean","Kilpatrick","22.149999618530273","2","3900","BKN@MIL","BKN","MIL","","","",""
"16754-9553","C","Roy","Hibbert","19.75","2","3900","BOS@CHA","CHA","BOS","GTD","Knee","",""
"16754-9580","PF","Darrell","Arthur","16.55142822265625","70","3900","POR@DEN","DEN","POR","GTD","Knee","",""
"16754-18821","SF","Jonathon","Simmons","19.600000381469727","2","3900","NO@SA","SA","NO","","","",""
"16754-23178","SF","Mirza","Teletovic","10.100000381469727","1","3900","BKN@MIL","MIL","BKN","","","",""
"16754-9654","SF","Vince","Carter","16.899999618530273","1","3900","MEM@NY","MEM","NY","","","",""
"16754-42148","SF","Rondae","Hollis-Jefferson","10.199999809265137","2","3900","BKN@MIL","BKN","MIL","","","",""
"16754-15961","C","Tyler","Zeller","20.899999618530273","2","3900","BOS@CHA","BOS","CHA","","","",""
"16754-16604","SG","Justin","Holiday","20.200000762939453","1","3800","MEM@NY","NY","MEM","","","",""
"16754-9514","SG","Rodney","Stuckey","6.900000095367432","2","3800","IND@CHI","IND","CHI","O","Hamstring","",""
"16754-9507","SG","Arron","Afflalo","14.449999809265137","2","3800","MIN@SAC","SAC","MIN","","","",""
"16754-14515","SG","Iman","Shumpert","13.350000381469727","2","3800","ORL@CLE","CLE","ORL","","","",""
"16754-9587","SF","Michael","Beasley","9.899999618530273","1","3800","BKN@MIL","MIL","BKN","","","",""
"16754-15559","SG","Jeremy","Lamb","16.649999618530273","2","3800","BOS@CHA","CHA","BOS","","","",""
"16754-42662","SF","Troy","Williams","0","0","3800","MEM@NY","MEM","NY","","","",""
"16754-42156","PF","Bobby","Portis","15.44193587764617","62","3800","IND@CHI","CHI","IND","","","",""
"16754-23717","SF","Shabazz","Muhammad","4.400000095367432","1","3800","MIN@SAC","MIN","SAC","","","",""
"16754-58247","PG","Isaiah","Whitehead","2.700000047683716","1","3700","BKN@MIL","BKN","MIL","","","",""
"16754-24546","SG","Denzel","Valentine","0","0","3700","IND@CHI","CHI","IND","","","",""
"16754-12354","C","Cole","Aldrich","10.399999618530273","1","3700","MIN@SAC","MIN","SAC","","","",""
"16754-12365","PF","Ed","Davis","11.75","2","3700","POR@DEN","POR","DEN","","","",""
"16754-14549","PF","Lavoy","Allen","8.100000381469727","2","3700","IND@CHI","IND","CHI","","","",""
"16754-15591","C","Miles","Plumlee","6.699999809265137","1","3700","BKN@MIL","MIL","BKN","","","",""
"16754-12344","PG","Greivis","Vasquez","8.350000381469727","2","3700","BKN@MIL","BKN","MIL","","","",""
"16754-9605","PG","Ramon","Sessions","8.399999618530273","2","3700","BOS@CHA","CHA","BOS","","","",""
"16754-9678","PF","Channing","Frye","13.800000190734863","1","3700","ORL@CLE","CLE","ORL","O","Personal","",""
"16754-15996","PG","Jerian","Grant","11.790789152446546","76","3700","IND@CHI","CHI","IND","","","",""
"16754-9725","SF","C.J.","Miles","17.350000381469727","2","3700","IND@CHI","IND","CHI","","","",""
"16754-9704","SG","Manu","Ginobili","20.549999237060547","2","3700","NO@SA","SA","NO","","","",""
"16754-9731","C","Kosta","Koufos","13.600000381469727","2","3600","MIN@SAC","SAC","MIN","","","",""
"16754-9849","SG","Gerald","Green","11.699999809265137","2","3600","BOS@CHA","BOS","CHA","","","",""
"16754-16359","PG","Malcolm","Brogdon","21.5","1","3600","BKN@MIL","MIL","BKN","","","",""
"16754-9940","SF","Dante","Cunningham","14.050000190734863","2","3600","NO@SA","NO","SA","","","",""
"16754-17384","C","Kyle","O'Quinn","12.5","1","3600","MEM@NY","NY","MEM","","","",""
"16754-9547","SF","Mike","Dunleavy","8.899999618530273","2","3600","ORL@CLE","CLE","ORL","","","",""
"16754-42677","PG","Terry","Rozier","19.450000762939453","2","3600","BOS@CHA","BOS","CHA","","","",""
"16754-9615","SG","Courtney","Lee","3.5999999046325684","1","3600","MEM@NY","NY","MEM","","","",""
"16754-11074","PG","Garrett","Temple","10.699999809265137","2","3600","MIN@SAC","SAC","MIN","","","",""
"16754-15952","PF","John","Henson","8.800000190734863","1","3600","BKN@MIL","MIL","BKN","","","",""
"16754-9706","SF","Richard","Jefferson","15.350000381469727","2","3600","ORL@CLE","CLE","ORL","","","",""
"16754-48799","PF","Maurice","Ndour","0","0","3500","MEM@NY","NY","MEM","","","",""
"16754-66108","PG","Jamal","Murray","6.300000190734863","1","3500","POR@DEN","DEN","POR","","","",""
"16754-66109","PF","Skal","Labissiere","0","0","3500","MIN@SAC","SAC","MIN","","","",""
"16754-9785","SG","James","Jones","5","1","3500","ORL@CLE","CLE","ORL","","","",""
"16754-9786","PG","John","Lucas III","0","0","3500","MIN@SAC","MIN","SAC","","","",""
"16754-23920","PF","Anthony","Bennett","3.2421051828484786","19","3500","BKN@MIL","BKN","MIL","","","",""
"16754-66091","PF","Cheick","Diallo","0","0","3500","NO@SA","NO","SA","","","",""
"16754-63127","C","Guillermo","Hernangomez","4.199999809265137","1","3500","MEM@NY","NY","MEM","","","",""
"16754-66064","SG","Malik","Beasley","0","0","3500","POR@DEN","DEN","POR","","","",""
"16754-9734","SF","Mike","Miller","4.3319150234790555","47","3500","POR@DEN","DEN","POR","","","",""
"16754-9752","PF","Jordan","Hill","18.776711659888697","73","3500","MIN@SAC","MIN","SAC","","","",""
"16754-16331","C","Festus","Ezeli","16.91304347826087","46","3500","POR@DEN","POR","DEN","O","Knee","",""
"16754-19456","PG","Isaiah","Canaan","5.900000095367432","1","3500","IND@CHI","CHI","IND","","","",""
"16754-15864","PF","Adreian","Payne","6.30576911339393","52","3500","MIN@SAC","MIN","SAC","","","",""
"16754-66129","PF","Deyonta","Davis","4.400000095367432","1","3500","MEM@NY","MEM","NY","","","",""
"16754-55376","SF","Damjan","Rudez","3.3484848484848486","33","3500","ORL@CLE","ORL","CLE","","","",""
"16754-41269","PG","Demetrius","Jackson","0","0","3500","BOS@CHA","BOS","CHA","","","",""
"16754-9895","SF","Steve","Novak","2.9","10","3500","BKN@MIL","MIL","BKN","","","",""
"16754-16411","SG","C.J.","Wilcox","5.699999809265137","1","3500","ORL@CLE","ORL","CLE","","","",""
"16754-15669","PF","Meyers","Leonard","2.700000047683716","1","3500","POR@DEN","POR","DEN","","","",""
"16754-66203","SG","Malachi","Richardson","0","1","3500","MIN@SAC","SAC","MIN","","","",""
"16754-16925","PF","Jarnell","Stokes","2.1857143129621233","7","3500","POR@DEN","DEN","POR","","","",""
"16754-15727","SG","Ben","McLemore","9.949999809265137","2","3500","MIN@SAC","SAC","MIN","","","",""
"16754-16202","C","Rakeem","Christmas","5.199999809265137","1","3500","IND@CHI","IND","CHI","","","",""
"16754-9920","PF","Anthony","Tolliver","7.5","2","3500","MIN@SAC","SAC","MIN","","","",""
"16754-42488","PF","Arinze","Onuaku","0","0","3500","ORL@CLE","ORL","CLE","","","",""
"16754-9935","C","Brandan","Wright","14.466667175292969","12","3500","MEM@NY","MEM","NY","O","Ankle","",""
"16754-16230","SG","Jordan","McRae","2","1","3500","ORL@CLE","CLE","ORL","","","",""
"16754-20806","SF","Treveon","Graham","0","0","3500","BOS@CHA","CHA","BOS","","","",""
"16754-20805","SG","Troy","Daniels","8.044185904569405","43","3500","MEM@NY","MEM","NY","GTD","Knee","",""
"16754-67708","PG","Dejounte","Murray","0","0","3500","NO@SA","SA","NO","","","",""
"16754-9466","PG","D.J.","Augustin","8.850000381469727","2","3500","ORL@CLE","ORL","CLE","","","",""
"16754-59483","PF","Chris","McCullough","4.400000095367432","1","3500","BKN@MIL","BKN","MIL","","","",""
"16754-9496","PG","Jason","Terry","8.899999618530273","1","3500","BKN@MIL","MIL","BKN","","","",""
"16754-58081","PG","Tyus","Jones","11.064864699904984","37","3500","MIN@SAC","MIN","SAC","","","",""
"16754-9534","PG","Aaron","Brooks","12.756521916043932","69","3500","IND@CHI","IND","CHI","GTD","Knee","",""
"16754-41065","PG","Tim","Quarterman","0","0","3500","POR@DEN","POR","DEN","","","",""
"16754-14552","SG","DeAndre","Liggins","6.550000190734863","2","3500","ORL@CLE","CLE","ORL","","","",""
"16754-41063","PF","Jordan","Mickey","3.6937499046325684","16","3500","BOS@CHA","BOS","CHA","","","",""
"16754-9525","PG","C.J.","Watson","2.700000047683716","1","3500","ORL@CLE","ORL","CLE","","","",""
"16754-14543","SF","Davis","Bertans","6.199999809265137","1","3500","NO@SA","SA","NO","","","",""
"16754-9513","C","Chris","Andersen","4","1","3500","ORL@CLE","CLE","ORL","","","",""
"16754-22541","C","Kelly","Olynyk","18.51739059669384","69","3500","BOS@CHA","BOS","CHA","O","Shoulder","",""
"16754-16859","SF","Lance","Thomas","7.699999809265137","1","3500","MEM@NY","NY","MEM","","","",""
"16754-9567","SG","Sasha","Vujacic","1.5","1","3500","MEM@NY","NY","MEM","","","",""
"16754-12335","PF","Kevin","Seraphin","1.2000000476837158","1","3500","IND@CHI","IND","CHI","","","",""
"16754-9549","SG","Brandon","Rush","2.9000000953674316","1","3500","MIN@SAC","MIN","SAC","","","",""
"16754-15589","C","Marshall","Plumlee","0","0","3500","MEM@NY","NY","MEM","","","",""
"16754-23156","SF","Georges","Niang","1.2000000476837158","1","3500","IND@CHI","IND","CHI","","","",""
"16754-63478","C","Cristiano","Felicio","4","1","3500","IND@CHI","CHI","IND","","","",""
"16754-15560","PG","Shabazz","Napier","0","1","3500","POR@DEN","POR","DEN","","","",""
"16754-42671","SF","James","Young","2.8517240326980065","29","3500","BOS@CHA","BOS","CHA","","","",""
"16754-18828","SG","Joe","Young","4.949999809265137","2","3500","IND@CHI","IND","CHI","","","",""
"16754-42665","PG","Andrew","Harrison","12.600000381469727","1","3500","MEM@NY","MEM","NY","","","",""
"16754-42664","SG","Aaron","Harrison","2.238095238095238","21","3500","BOS@CHA","CHA","BOS","","","",""
"16754-23798","SF","Caris","LeVert","0","0","3500","BKN@MIL","BKN","MIL","O","Foot","",""
"16754-42661","PF","Noah","Vonleh","9.600000381469727","2","3500","POR@DEN","POR","DEN","","","",""
"16754-23800","SF","Glenn","Robinson III","4.199999809265137","2","3500","IND@CHI","IND","CHI","","","",""
"16754-67026","SF","Jaylen","Brown","13.800000190734863","2","3500","BOS@CHA","BOS","CHA","","","",""
"16754-23780","PF","Jake","Layman","0","0","3500","POR@DEN","POR","DEN","","","",""
"16754-23788","SG","Bryn","Forbes","0","1","3500","NO@SA","SA","NO","","","",""
"16754-18256","SF","Doug","McDermott","6.699999809265137","1","3500","IND@CHI","CHI","IND","","","",""
"16754-40819","PF","Jarell","Martin","10.729630081741899","27","3500","MEM@NY","MEM","NY","","","",""
"16754-23757","PG","Brian","Roberts","6.592157102098652","51","3500","BOS@CHA","CHA","BOS","","","",""
"16754-70832","SF","Paul","Zipser","0","0","3500","IND@CHI","CHI","IND","","","",""
"16754-23248","SG","R.J.","Hunter","5.163888719346788","36","3500","IND@CHI","CHI","IND","","","",""
"16754-23716","SF","Kyle","Anderson","14.449999809265137","2","3500","NO@SA","SA","NO","","","",""
"16754-42202","PF","Christian","Wood","7.829412123736213","17","3500","BOS@CHA","CHA","BOS","","","",""
"16754-70822","PF","Juancho","Hernangomez","0","1","3500","POR@DEN","DEN","POR","","","",""
"16754-66966","C","Stephen","Zimmerman Jr.","6.300000190734863","1","3500","ORL@CLE","ORL","CLE","","","",""
"16754-70821","C","Georgios","Papagiannis","0","0","3500","MIN@SAC","SAC","MIN","","","",""
"16754-70820","PF","Thon","Maker","0","0","3500","BKN@MIL","MIL","BKN","","","",""
"16754-15993","SG","Pat","Connaughton","2.4529412213493798","34","3500","POR@DEN","POR","DEN","","","",""
"16754-9715","SG","Marco","Belinelli","15.75","2","3500","BOS@CHA","CHA","BOS","","","",""
"16754-71345","SF","Mindaugas","Kuzminskas","8.199999809265137","1","3500","MEM@NY","NY","MEM","","","",""
"16754-12423","C","Omer","Asik","5.650000095367432","2","3500","NO@SA","NO","SA","","","",""
"16754-9700","C","Spencer","Hawes","18.350000381469727","2","3500","BOS@CHA","CHA","BOS","","","",""
"16754-74164","PG","Nicolas","Laprovittola","2","1","3500","NO@SA","SA","NO","","","",""
"16754-22727","PG","Ron","Baker","6.199999809265137","1","3500","MEM@NY","NY","MEM","GTD","Ankle","",""
