"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16821-23120","SF","T.J.","","Warren","34.439999389648435","5","5900","PHO@NO","PHO","NO","","","",""
"16821-14509","SG","Klay","","Thompson","26.139999389648438","5","5900","GS@LAL","GS","LAL","","","",""
"16821-40201","PG","Dennis","","Schroder","24.5","4","5900","ATL@WAS","ATL","WAS","","","",""
"16821-9481","PF","Taj","","Gibson","27.475000381469727","4","5700","NY@CHI","CHI","NY","","","",""
"16821-9475","PG","Derrick","","Rose","26.299999237060547","4","5700","NY@CHI","NY","CHI","","","",""
"16821-9703","PG","George","","Hill","33.3","5","5700","SA@UTA","UTA","SA","","","",""
"16821-15758","SF","Michael","","Kidd-Gilchrist","26.549999237060547","4","5600","CHA@BKN","CHA","BKN","","","",""
"16821-58460","SG","Devin","","Booker","20.799999237060547","4","5600","PHO@NO","PHO","NO","","","",""
"16821-16071","PG","Tim","","Frazier","30.860000610351562","5","5500","PHO@NO","NO","PHO","","","",""
"16821-14511","PF","Markieff","","Morris","23.76666768391927","3","5500","ATL@WAS","WAS","ATL","","","",""
"16821-14506","SG","Brandon","","Knight","19.18000030517578","5","5400","PHO@NO","PHO","NO","","","",""
"16821-9579","PF","Zach","","Randolph","23","5","5400","LAC@MEM","MEM","LAC","","","",""
"16821-9451","PF","Marvin","","Williams","24.475000381469727","4","5300","CHA@BKN","CHA","BKN","","","",""
"16821-15595","SG","Bradley","","Beal","20.766666412353516","3","5300","ATL@WAS","WAS","ATL","","","",""
"16821-15628","SF","Otto","","Porter","27.03333282470703","3","5100","ATL@WAS","WAS","ATL","","","",""
"16821-9495","PG","J.J.","","Barea","27.75","4","5100","POR@DAL","DAL","POR","","","",""
"16821-20640","SG","Jordan","","Clarkson","20.11999969482422","5","5100","GS@LAL","LAL","GS","","","",""
"16821-14522","PF","Nikola","","Mirotic","25.524999618530273","4","5100","NY@CHI","CHI","NY","","","",""
"16821-12350","PF","Trevor","","Booker","26.360000610351562","5","5100","CHA@BKN","BKN","CHA","","","",""
"16821-9799","SG","Wesley","","Matthews","26.125","4","5000","POR@DAL","DAL","POR","","","",""
"16821-9447","SF","Joe","","Johnson","24.26000061035156","5","5000","SA@UTA","UTA","SA","","","",""
"16821-58084","SF","Justise","","Winslow","27.350000381469727","4","5000","MIA@TOR","MIA","TOR","","","",""
"16821-9479","SF","Luol","","Deng","21.5","5","5000","GS@LAL","LAL","GS","","","",""
"16821-15590","C","Mason","","Plumlee","22.719999694824217","5","5000","POR@DAL","POR","DAL","","","",""
"16821-15904","SG","Rodney","","Hood","25.720001220703125","5","5000","SA@UTA","UTA","SA","","","",""
"16821-15946","SF","Harrison","","Barnes","25.549999237060547","4","5000","POR@DAL","DAL","POR","","","",""
"16821-15814","C","Alex","","Len","20.539999389648436","5","4900","PHO@NO","PHO","NO","","","",""
"16821-9873","C","Robin","","Lopez","19.325000762939453","4","4700","NY@CHI","CHI","NY","","","",""
"16821-18600","PG","Tyler","","Johnson","25.049999237060547","4","4700","MIA@TOR","MIA","TOR","","","",""
"16821-16220","SG","Dion","","Waiters","23.450000762939453","4","4700","MIA@TOR","MIA","TOR","","","",""
"16821-15691","C","Cody","","Zeller","20.424999237060547","4","4700","CHA@BKN","CHA","BKN","","","",""
"16821-9448","SG","Jamal","","Crawford","19.549999237060547","4","4700","LAC@MEM","LAC","MEM","","","",""
"16821-15520","SG","Sean","","Kilpatrick","24.639999389648438","5","4700","CHA@BKN","BKN","CHA","","","",""
"16821-12342","PF","Al-Farouq","","Aminu","21.960000610351564","5","4700","POR@DAL","POR","DAL","","","",""
"16821-15405","PF","JaMychal","","Green","21.460000610351564","5","4700","LAC@MEM","MEM","LAC","","","",""
"16821-15788","C","Justin","","Hamilton","19.9","5","4600","CHA@BKN","BKN","CHA","","","",""
"16821-16178","SF","Maurice","","Harkless","17.26000061035156","5","4600","POR@DAL","POR","DAL","","","",""
"16821-19781","SF","Kent","","Bazemore","18.450000762939453","4","4600","ATL@WAS","ATL","WAS","","","",""
"16821-9733","SG","Randy","","Foye","11.743210027247299","81","4500","CHA@BKN","BKN","CHA","GTD","Hamstring","",""
"16821-58247","PG","Isaiah","","Whitehead","6.699999809265137","4","4500","CHA@BKN","BKN","CHA","","","",""
"16821-17491","SF","James","","Ennis","22.139999389648438","5","4500","LAC@MEM","MEM","LAC","","","",""
"16821-9473","C","Tyson","","Chandler","21.81999969482422","5","4500","PHO@NO","PHO","NO","","","",""
"16821-12359","SF","Evan","","Turner","17.9","5","4500","POR@DAL","POR","DAL","","","",""
"16821-14510","SG","Alec","","Burks","20.332257670740926","31","4500","SA@UTA","UTA","SA","O","Ankle","",""
"16821-9662","SG","Lou","","Williams","22.26000061035156","5","4500","GS@LAL","LAL","GS","","","",""
"16821-9787","SF","DeMarre","","Carroll","18.424999237060547","4","4400","MIA@TOR","TOR","MIA","","","",""
"16821-9758","SG","Danny","","Green","17.15063322043117","79","4400","SA@UTA","SA","UTA","O","Quadriceps","",""
"16821-9647","SF","Thabo","","Sefolosha","23.549999237060547","4","4400","ATL@WAS","ATL","WAS","","","",""
"16821-9593","PG","Brandon","","Jennings","17","4","4300","NY@CHI","NY","CHI","","","",""
"16821-9702","PG","Tony","","Parker","13.399999618530273","4","4300","SA@UTA","SA","UTA","O","Knee","",""
"16821-16201","PG","Michael","","Carter-Williams","12.266666412353516","3","4200","NY@CHI","CHI","NY","O","Knee","",""
"16821-9483","C","Joakim","","Noah","19.75","4","4200","NY@CHI","NY","CHI","","","",""
"16821-14554","SG","E'Twaun","","Moore","17.58000030517578","5","4200","PHO@NO","NO","PHO","","","",""
"16821-17894","PF","Mike","","Muscala","21.100000381469727","4","4200","ATL@WAS","ATL","WAS","","","",""
"16821-14533","PG","Shelvin","","Mack","12.219999694824219","5","4200","SA@UTA","UTA","SA","","","",""
"16821-14530","SF","Bojan","","Bogdanovic","21.039999389648436","5","4200","CHA@BKN","BKN","CHA","","","",""
"16821-9601","C","Andrew","","Bogut","19.049999237060547","4","4200","POR@DAL","DAL","POR","","","",""
"16821-9655","SG","J.J.","","Redick","13","4","4200","LAC@MEM","LAC","MEM","","","",""
"16821-9664","SF","Andre","","Iguodala","15.9","5","4200","GS@LAL","GS","LAL","","","",""
"16821-15501","SG","Allen","","Crabbe","17.960000610351564","5","4100","POR@DAL","POR","DAL","","","",""
"16821-9778","PF","Josh","","McRoberts","9.94047619047619","42","4000","MIA@TOR","MIA","TOR","GTD","Foot","",""
"16821-16448","PF","Frank","","Kaminsky","20.399999618530273","2","4000","CHA@BKN","CHA","BKN","","","",""
"16821-9458","SG","Tony","","Allen","10.449999809265137","2","4000","LAC@MEM","MEM","LAC","","","",""
"16821-23665","SG","Buddy","","Hield","13.539999389648438","5","4000","PHO@NO","NO","PHO","","","",""
"16821-12369","SF","Lance","","Stephenson","19.719999694824217","5","4000","PHO@NO","NO","PHO","","","",""
"16821-15592","PG","Austin","","Rivers","12.925000190734863","4","4000","LAC@MEM","LAC","MEM","","","",""
"16821-18256","SF","Doug","","McDermott","20.366666158040363","3","4000","NY@CHI","CHI","NY","GTD","Concussion","",""
"16821-15757","PF","Terrence","","Jones","15.024999618530273","4","3900","PHO@NO","NO","PHO","","","",""
"16821-16233","SG","Josh","","Richardson","12.805769700270433","52","3900","MIA@TOR","MIA","TOR","GTD","Knee","",""
"16821-9454","C","Zaza","","Pachulia","19.7","5","3900","GS@LAL","GS","LAL","","","",""
"16821-9939","PG","Patty","","Mills","18.460000610351564","5","3900","SA@UTA","SA","UTA","","","",""
"16821-9542","PF","Luis","","Scola","15.8","5","3900","CHA@BKN","BKN","CHA","","","",""
"16821-15559","SG","Jeremy","","Lamb","14.633333841959635","3","3900","CHA@BKN","CHA","BKN","O","Hamstring","",""
"16821-20992","PF","Larry","","Nance Jr.","18.38000030517578","5","3900","GS@LAL","LAL","GS","","","",""
"16821-9638","PF","David","","Lee","17.26000061035156","5","3900","SA@UTA","SA","UTA","","","",""
"16821-12424","C","Timofey","","Mozgov","17.450000762939453","4","3900","GS@LAL","LAL","GS","GTD","Eye","",""
"16821-58490","PG","Wade","","Baldwin IV","16.41999969482422","5","3900","LAC@MEM","MEM","LAC","","","",""
"16821-12340","PF","Patrick","","Patterson","18.375","4","3800","MIA@TOR","TOR","MIA","","","",""
"16821-15417","SF","Solomon","","Hill","14.060000610351562","5","3800","PHO@NO","NO","PHO","","","",""
"16821-17747","SG","Ian","","Clark","11.38000030517578","5","3800","GS@LAL","GS","LAL","","","",""
"16821-9654","SF","Vince","","Carter","15.760000610351563","5","3800","LAC@MEM","MEM","LAC","","","",""
"16821-23744","SF","Justin","","Anderson","16.325000762939453","4","3800","POR@DAL","DAL","POR","","","",""
"16821-9677","PF","Jared","","Dudley","15.439999389648438","5","3800","PHO@NO","PHO","NO","","","",""
"16821-16301","C","Dewayne","","Dedmon","17.860000610351562","5","3700","SA@UTA","SA","UTA","","","",""
"16821-15846","SG","Tim","","Hardaway Jr.","17.975000381469727","4","3700","ATL@WAS","ATL","WAS","","","",""
"16821-66129","PF","Deyonta","","Davis","8.399999618530273","4","3700","LAC@MEM","MEM","LAC","","","",""
"16821-16363","SG","Joe","","Harris","16.41999969482422","5","3700","CHA@BKN","BKN","CHA","","","",""
"16821-9870","SG","Kyle","","Korver","16.325000762939453","4","3700","ATL@WAS","ATL","WAS","","","",""
"16821-15730","PF","Thomas","","Robinson","0","1","3700","GS@LAL","LAL","GS","","","",""
"16821-67707","PF","Marquese","","Chriss","13.11999969482422","5","3700","PHO@NO","PHO","NO","","","",""
"16821-14500","PF","Derrick","","Williams","15.383749389648438","80","3700","MIA@TOR","MIA","TOR","","","",""
"16821-12349","PF","Luke","","Babbitt","13.25","4","3700","MIA@TOR","MIA","TOR","","","",""
"16821-42665","PG","Andrew","","Harrison","14.800000190734863","4","3700","LAC@MEM","MEM","LAC","","","",""
"16821-42662","SF","Troy","","Williams","9.799999872843424","3","3700","LAC@MEM","MEM","LAC","","","",""
"16821-9615","SG","Courtney","","Lee","14.899999618530273","4","3700","NY@CHI","NY","CHI","","","",""
"16821-9659","PF","Brandon","","Bass","5.400000095367432","2","3700","LAC@MEM","LAC","MEM","","","",""
"16821-9671","PF","Marreese","","Speights","16","4","3700","LAC@MEM","LAC","MEM","","","",""
"16821-9700","C","Spencer","","Hawes","17.674999237060547","4","3700","CHA@BKN","CHA","BKN","","","",""
"16821-17230","PG","Langston","","Galloway","11.65999984741211","5","3700","PHO@NO","NO","PHO","","","",""
"16821-9737","SG","Nick","","Young","17.639999389648438","5","3600","GS@LAL","LAL","GS","","","",""
"16821-19456","PG","Isaiah","","Canaan","15.25","4","3600","NY@CHI","CHI","NY","","","",""
"16821-16405","SF","Terrence","","Ross","14.125","4","3600","MIA@TOR","TOR","MIA","","","",""
"16821-15669","PF","Meyers","","Leonard","9.324999809265137","4","3600","POR@DAL","POR","DAL","","","",""
"16821-9553","C","Roy","","Hibbert","19.75","2","3600","CHA@BKN","CHA","BKN","O","Knee","",""
"16821-18821","SF","Jonathon","","Simmons","15.819999694824219","5","3600","SA@UTA","SA","UTA","","","",""
"16821-9605","PG","Ramon","","Sessions","12.75","4","3600","CHA@BKN","CHA","BKN","","","",""
"16821-23780","PF","Jake","","Layman","21.700000762939453","1","3600","POR@DAL","POR","DAL","","","",""
"16821-9613","PG","Devin","","Harris","14.212499618530273","64","3600","POR@DAL","DAL","POR","O","Toe","",""
"16821-58461","PF","Trey","","Lyles","13.1","5","3600","SA@UTA","UTA","SA","","","",""
"16821-15996","PG","Jerian","","Grant","11.899999618530273","1","3600","NY@CHI","CHI","NY","","","",""
"16821-48799","PF","Maurice","","Ndour","8.300000190734863","2","3500","NY@CHI","NY","CHI","","","",""
"16821-59318","SF","Joe","","Ingles","9.1","5","3500","SA@UTA","UTA","SA","","","",""
"16821-23920","PF","Anthony","","Bennett","12.199999809265137","2","3500","CHA@BKN","BKN","CHA","","","",""
"16821-66091","PF","Cheick","","Diallo","3.200000047683716","1","3500","PHO@NO","NO","PHO","","","",""
"16821-63127","C","Guillermo","","Hernangomez","3.6000000635782876","3","3500","NY@CHI","NY","CHI","","","",""
"16821-15744","SG","Rodney","","McGruder","7.550000190734863","4","3500","MIA@TOR","MIA","TOR","","","",""
"16821-16293","SG","Norman","","Powell","6.666666666666667","3","3500","MIA@TOR","TOR","MIA","","","",""
"16821-9739","C","JaVale","","McGee","3.5","3","3500","GS@LAL","GS","LAL","","","",""
"16821-66048","SF","Brandon","","Ingram","9.419999694824218","5","3500","GS@LAL","LAL","GS","","","",""
"16821-34615","C","Willie","","Reed","11.375","4","3500","MIA@TOR","MIA","TOR","","","",""
"16821-17542","C","Alan","","Williams","1.2000000476837158","1","3500","PHO@NO","PHO","NO","","","",""
"16821-15843","PG","Trey","","Burke","5.633333206176758","3","3500","ATL@WAS","WAS","ATL","","","",""
"16821-64017","C","Salah","","Mejri","7.133333206176758","3","3500","POR@DAL","DAL","POR","","","",""
"16821-16331","C","Festus","","Ezeli","16.91304347826087","46","3500","POR@DAL","POR","DAL","O","Knee","",""
"16821-16335","SG","John","","Jenkins","6.7418603231740555","43","3500","PHO@NO","PHO","NO","","","",""
"16821-16604","SG","Justin","","Holiday","12.425000190734863","4","3500","NY@CHI","NY","CHI","","","",""
"16821-71469","SG","Nicolas","","Brussino","2.1666666666666665","3","3500","POR@DAL","DAL","POR","","","",""
"16821-9804","C","Alexis","","Ajinca","5.599999745686849","3","3500","PHO@NO","NO","PHO","","","",""
"16821-71467","PG","Malcolm","","Delaney","14.524999618530273","4","3500","ATL@WAS","ATL","WAS","","","",""
"16821-23407","SF","P.J.","","Tucker","6.9","5","3500","PHO@NO","PHO","NO","","","",""
"16821-9796","SF","Luc Richard","","Mbah a Moute","7.199999809265137","4","3500","LAC@MEM","LAC","MEM","","","",""
"16821-16368","SF","Mike","","Scott","11.602666829427083","75","3500","ATL@WAS","ATL","WAS","O","Knee","",""
"16821-66117","C","Diamond","","Stone","0.10000000149011612","2","3500","LAC@MEM","LAC","MEM","","","",""
"16821-16376","SF","Dorian","","Finney-Smith","0.40000001589457196","3","3500","POR@DAL","DAL","POR","","","",""
"16821-24546","SG","Denzel","","Valentine","2.066666603088379","3","3500","NY@CHI","CHI","NY","","","",""
"16821-58658","SG","Patrick","","McCaw","6.75","2","3500","GS@LAL","GS","LAL","GTD","Ankle","",""
"16821-9955","SG","Marcus","","Thornton","11.066666920979818","3","3500","ATL@WAS","WAS","ATL","","","",""
"16821-9956","SG","Wayne","","Ellington","12.87894720780222","76","3500","MIA@TOR","MIA","TOR","O","Thigh","",""
"16821-16196","PF","Dwight","","Powell","12.949999809265137","4","3500","POR@DAL","DAL","POR","","","",""
"16821-9966","SF","James","","Johnson","13.225000381469727","4","3500","MIA@TOR","MIA","TOR","","","",""
"16821-58153","SF","Kelly","","Oubre Jr.","5.866666793823242","3","3500","ATL@WAS","WAS","ATL","","","",""
"16821-15736","C","Jeff","","Withey","5.266666730244954","3","3500","SA@UTA","UTA","SA","","","",""
"16821-9935","C","Brandan","","Wright","14.466667175292969","12","3500","LAC@MEM","MEM","LAC","O","Ankle","",""
"16821-20806","SF","Treveon","","Graham","0","1","3500","CHA@BKN","CHA","BKN","","","",""
"16821-9940","SF","Dante","","Cunningham","10.919999694824218","5","3500","PHO@NO","NO","PHO","","","",""
"16821-20805","SG","Troy","","Daniels","3.5","2","3500","LAC@MEM","MEM","LAC","","","",""
"16821-9459","SF","Paul","","Pierce","11.59852959127987","68","3500","LAC@MEM","LAC","MEM","GTD","Ankle","",""
"16821-67708","SG","Dejounte","","Murray","1.4500000476837158","2","3500","SA@UTA","SA","UTA","","","",""
"16821-9471","PF","Boris","","Diaw","2.4666666984558105","3","3500","SA@UTA","UTA","SA","O","Leg","",""
"16821-16246","SG","Sheldon","","McClellan","5.5","2","3500","ATL@WAS","WAS","ATL","","","",""
"16821-9465","PG","Raymond","","Felton","8.925000190734863","4","3500","LAC@MEM","LAC","MEM","","","",""
"16821-59483","PF","Chris","","McCullough","4","2","3500","CHA@BKN","BKN","CHA","","","",""
"16821-9501","PF","Kris","","Humphries","11.25","4","3500","ATL@WAS","ATL","WAS","","","",""
"16821-60021","PF","Pascal","","Siakam","9.949999809265137","4","3500","MIA@TOR","TOR","MIA","","","",""
"16821-9490","C","Anderson","","Varejao","2.3499999046325684","2","3500","GS@LAL","GS","LAL","","","",""
"16821-17332","C","Tarik","","Black","11.94000015258789","5","3500","GS@LAL","LAL","GS","","","",""
"16821-23654","PF","Brice","","Johnson","0","0","3500","LAC@MEM","LAC","MEM","O","Back","",""
"16821-41065","PG","Tim","","Quarterman","0","0","3500","POR@DAL","POR","DAL","","","",""
"16821-12365","PF","Ed","","Davis","10.740000152587891","5","3500","POR@DAL","POR","DAL","","","",""
"16821-23097","SG","Tomas","","Satoransky","4.366666793823242","3","3500","ATL@WAS","WAS","ATL","","","",""
"16821-14543","SF","Davis","","Bertans","8","3","3500","SA@UTA","SA","UTA","","","",""
"16821-41082","C","Damian","","Jones","0","0","3500","GS@LAL","GS","LAL","O","Pectoral","",""
"16821-49336","SF","DeAndre'","","Bembry","3.799999952316284","2","3500","ATL@WAS","ATL","WAS","","","",""
"16821-14529","PG","Cory","","Joseph","13.699999809265137","4","3500","MIA@TOR","TOR","MIA","","","",""
"16821-16859","SF","Lance","","Thomas","6.625","4","3500","NY@CHI","NY","CHI","","","",""
"16821-9567","SG","Sasha","","Vujacic","4.100000063578288","3","3500","NY@CHI","NY","CHI","","","",""
"16821-21665","SG","Alan","","Anderson","9.723077040452223","13","3500","LAC@MEM","LAC","MEM","","","",""
"16821-15589","C","Marshall","","Plumlee","0","0","3500","NY@CHI","NY","CHI","","","",""
"16821-17384","C","Kyle","","O'Quinn","12.824999809265137","4","3500","NY@CHI","NY","CHI","","","",""
"16821-12344","PG","Greivis","","Vasquez","6.633333206176758","3","3500","CHA@BKN","BKN","CHA","GTD","Ankle","",""
"16821-58576","PF","Kevon","","Looney","7.119999694824219","5","3500","GS@LAL","GS","LAL","","","",""
"16821-12348","SF","Wesley","","Johnson","8.149999618530273","4","3500","LAC@MEM","LAC","MEM","","","",""
"16821-23572","SF","Taurean","","Prince","4","2","3500","ATL@WAS","ATL","WAS","","","",""
"16821-15583","SG","Seth","","Curry","10.725000381469727","4","3500","POR@DAL","DAL","POR","","","",""
"16821-63478","C","Cristiano","","Felicio","8.675000190734863","4","3500","NY@CHI","CHI","NY","","","",""
"16821-9589","PF","Udonis","","Haslem","8.300000190734863","1","3500","MIA@TOR","MIA","TOR","","","",""
"16821-9568","SF","Metta","","World Peace","1.3333333333333333","3","3500","GS@LAL","LAL","GS","","","",""
"16821-15560","PG","Shabazz","","Napier","0.5","3","3500","POR@DAL","POR","DAL","","","",""
"16821-42664","SG","Aaron","","Harrison","2.238095238095238","21","3500","CHA@BKN","CHA","BKN","","","",""
"16821-23798","SF","Caris","","LeVert","0","0","3500","CHA@BKN","BKN","CHA","O","Foot","",""
"16821-42661","PF","Noah","","Vonleh","8.050000190734863","4","3500","POR@DAL","POR","DAL","","","",""
"16821-58378","C","Jakob","","Poeltl","9.949999809265137","4","3500","MIA@TOR","TOR","MIA","","","",""
"16821-23189","PF","Joel","","Bolomboy","4.849999904632568","2","3500","SA@UTA","UTA","SA","","","",""
"16821-9629","PF","David","","West","6.980000305175781","5","3500","GS@LAL","GS","LAL","","","",""
"16821-23788","SG","Bryn","","Forbes","1.7333332697550456","3","3500","SA@UTA","SA","UTA","","","",""
"16821-42156","PF","Bobby","","Portis","8.90000025431315","3","3500","NY@CHI","CHI","NY","","","",""
"16821-42148","SF","Rondae","","Hollis-Jefferson","10.680000305175781","5","3500","CHA@BKN","BKN","CHA","","","",""
"16821-40819","PF","Jarell","","Martin","13.375","4","3500","LAC@MEM","MEM","LAC","","","",""
"16821-9643","PG","Shaun","","Livingston","8.480000305175782","5","3500","GS@LAL","GS","LAL","","","",""
"16821-23757","PG","Brian","","Roberts","6.592157102098652","51","3500","CHA@BKN","CHA","BKN","","","",""
"16821-55058","SF","Bruno","","Caboclo","1.4833332697550456","6","3500","MIA@TOR","TOR","MIA","","","",""
"16821-70832","SF","Paul","","Zipser","3.549999952316284","2","3500","NY@CHI","CHI","NY","","","",""
"16821-55063","C","Walter","","Tavares","3.200000047683716","1","3500","ATL@WAS","ATL","WAS","","","",""
"16821-23743","PF","Daniel","","Ochefu","1.2000000476837158","1","3500","ATL@WAS","WAS","ATL","","","",""
"16821-15955","PF","James Michael","","McAdoo","4.849999904632568","2","3500","GS@LAL","GS","LAL","","","",""
"16821-23248","SG","R.J.","","Hunter","5.163888719346788","36","3500","NY@CHI","CHI","NY","","","",""
"16821-70819","PF","Dragan","","Bender","5.949999809265137","4","3500","PHO@NO","PHO","NO","","","",""
"16821-9669","PF","Jason","","Smith","4","2","3500","ATL@WAS","WAS","ATL","","","",""
"16821-15469","PF","Quincy","","Acy","1.8000000317891438","3","3500","POR@DAL","DAL","POR","","","",""
"16821-23716","SF","Kyle","","Anderson","11.94000015258789","5","3500","SA@UTA","SA","UTA","","","",""
"16821-42202","PF","Christian","","Wood","7.829412123736213","17","3500","CHA@BKN","CHA","BKN","GTD","Illness","",""
"16821-70827","C","Ivica","","Zubac","11.600000381469727","1","3500","GS@LAL","LAL","GS","","","",""
"16821-66968","SF","Derrick","","Jones Jr.","0","0","3500","PHO@NO","PHO","NO","","","",""
"16821-58463","PG","Tyler","","Ulis","7.150000095367432","4","3500","PHO@NO","PHO","NO","","","",""
"16821-55055","PG","Dante","","Exum","11.55999984741211","5","3500","SA@UTA","UTA","SA","","","",""
"16821-9674","SG","Leandro","","Barbosa","8.600000381469727","4","3500","PHO@NO","PHO","NO","","","",""
"16821-23294","SF","Danuel","","House","0","0","3500","ATL@WAS","WAS","ATL","","","",""
"16821-15993","SG","Pat","","Connaughton","4.199999809265137","1","3500","POR@DAL","POR","DAL","","","",""
"16821-24247","PG","Fred","","VanVleet","0","0","3500","MIA@TOR","TOR","MIA","","","",""
"16821-9715","SG","Marco","","Belinelli","14.699999809265137","4","3500","CHA@BKN","CHA","BKN","","","",""
"16821-9712","PG","Jose","","Calderon","6.199999809265137","2","3500","GS@LAL","LAL","GS","","","",""
"16821-71345","SF","Mindaugas","","Kuzminskas","8.699999809265137","2","3500","NY@CHI","NY","CHI","","","",""
"16821-40200","C","Lucas","","Nogueira","5.824137720568427","29","3500","MIA@TOR","TOR","MIA","","","",""
"16821-12423","C","Omer","","Asik","10.259999847412109","5","3500","PHO@NO","NO","PHO","","","",""
"16821-12421","C","Tiago","","Splitter","11.977778116861979","36","3500","ATL@WAS","ATL","WAS","O","Hamstring","",""
"16821-66521","PG","Marcelo","","Huertas","8.899999618530273","2","3500","GS@LAL","LAL","GS","","","",""
"16821-40208","PG","Raul","","Neto","0.8500000238418579","2","3500","SA@UTA","UTA","SA","","","",""
"16821-17218","PF","Andrew","","Nicholson","13.40000025431315","3","3500","ATL@WAS","WAS","ATL","","","",""
"16821-23273","C","A.J.","","Hammons","1.5","1","3500","POR@DAL","DAL","POR","","","",""
