"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16926-9642","PG","Russell","","Westbrook","54.05555555555556","9","11600","ORL@OKC","OKC","ORL","","","",""
"16926-9646","SF","Kevin","","Durant","46.55555555555556","9","9500","PHO@GS","GS","PHO","","","",""
"16926-20848","PG","Damian","","Lillard","41.189999389648435","10","9300","DEN@POR","POR","DEN","","","",""
"16926-9524","PG","Stephen","","Curry","39.46666802300347","9","8900","PHO@GS","GS","PHO","","","",""
"16926-58462","C","Karl-Anthony","","Towns","39.07500076293945","8","8600","LAL@MIN","MIN","LAL","","","",""
"16926-15860","PF","Draymond","","Green","38.866665310329864","9","8400","PHO@GS","GS","PHO","","","",""
"16926-12355","PG","Eric","","Bledsoe","32.86000061035156","10","7700","PHO@GS","PHO","GS","","","",""
"16926-19067","SG","C.J.","","McCollum","34.379998779296876","10","7400","DEN@POR","POR","DEN","","","",""
"16926-14514","C","Nikola","","Vucevic","31.577779134114582","9","7100","ORL@OKC","ORL","OKC","","","",""
"16926-49116","SF","Andrew","","Wiggins","31.012500762939453","8","6500","LAL@MIN","MIN","LAL","","","",""
"16926-58460","SG","Devin","","Booker","27.188888549804688","9","6500","PHO@GS","PHO","GS","","","",""
"16926-42669","PF","Julius","","Randle","29.779998779296875","10","6300","LAL@MIN","LAL","MIN","","","",""
"16926-40783","SG","Zach","","LaVine","28.625","8","6200","LAL@MIN","MIN","LAL","","","",""
"16926-23120","SF","T.J.","","Warren","31.389999389648438","10","6100","PHO@GS","PHO","GS","","","",""
"16926-14496","PG","Ricky","","Rubio","19.900000254313152","3","6100","LAL@MIN","MIN","LAL","","","",""
"16926-15771","PF","Gorgui","","Dieng","26.575000762939453","8","6000","LAL@MIN","MIN","LAL","","","",""
"16926-9637","SF","Danilo","","Gallinari","24.677778455946182","9","6000","DEN@POR","DEN","POR","","","",""
"16926-63124","PG","Emmanuel","","Mudiay","27.422222561306423","9","5800","DEN@POR","DEN","POR","","","",""
"16926-58312","PG","D'Angelo","","Russell","26.079998779296876","10","5800","LAL@MIN","LAL","MIN","","","",""
"16926-14509","SG","Klay","","Thompson","25.488888210720486","9","5800","PHO@GS","GS","PHO","","","",""
"16926-23096","SG","Evan","","Fournier","24.77777777777778","9","5700","ORL@OKC","ORL","OKC","","","",""
"16926-15814","C","Alex","","Len","22.11999969482422","10","5700","PHO@GS","PHO","GS","","","",""
"16926-41594","SF","Aaron","","Gordon","24.644444783528645","9","5600","ORL@OKC","ORL","OKC","","","",""
"16926-55057","C","Jusuf","","Nurkic","24.688888549804688","9","5500","DEN@POR","DEN","POR","","","",""
"16926-15684","SG","Victor","","Oladipo","23.08888922797309","9","5400","ORL@OKC","OKC","ORL","","","",""
"16926-19138","PG","Elfrid","","Payton","23.63333299424913","9","5400","ORL@OKC","ORL","OKC","","","",""
"16926-17333","SG","Will","","Barton","28.333333333333332","3","5300","DEN@POR","DEN","POR","O","Ankle","",""
"16926-15590","C","Mason","","Plumlee","24.45","10","5200","DEN@POR","POR","DEN","","","",""
"16926-9636","SF","Wilson","","Chandler","23.128570556640625","7","5200","DEN@POR","DEN","POR","GTD","Hamstring","",""
"16926-9957","PF","Serge","","Ibaka","21.200000339084202","9","5200","ORL@OKC","ORL","OKC","","","",""
"16926-55062","PF","Nikola","","Jokic","20.344445122612846","9","5200","DEN@POR","DEN","POR","","","",""
"16926-14521","PF","Kenneth","","Faried","22.38888888888889","9","5100","DEN@POR","DEN","POR","","","",""
"16926-23169","C","Steven","","Adams","24.900000678168404","9","5100","ORL@OKC","OKC","ORL","","","",""
"16926-20640","SG","Jordan","","Clarkson","21.8","10","5000","LAL@MIN","LAL","MIN","","","",""
"16926-14516","PF","Enes","","Kanter","20.844445122612846","9","5000","ORL@OKC","OKC","ORL","","","",""
"16926-9662","SG","Lou","","Williams","26.029998779296875","10","5000","LAL@MIN","LAL","MIN","","","",""
"16926-9473","C","Tyson","","Chandler","24.371429443359375","7","4800","PHO@GS","PHO","GS","GTD","Personal","",""
"16926-14506","SG","Brandon","","Knight","17.610000610351562","10","4500","PHO@GS","PHO","GS","","","",""
"16926-12342","PF","Al-Farouq","","Aminu","19.762500762939453","8","4500","DEN@POR","POR","DEN","O","Calf","",""
"16926-24544","SG","Gary","","Harris","18.23999938964844","5","4500","DEN@POR","DEN","POR","GTD","Ankle","",""
"16926-16178","SF","Maurice","","Harkless","19.95","10","4500","DEN@POR","POR","DEN","","","",""
"16926-58081","PG","Tyus","","Jones","18.066666920979817","6","4400","LAL@MIN","MIN","LAL","","","",""
"16926-9737","SG","Nick","","Young","20.73999938964844","10","4400","LAL@MIN","LAL","MIN","","","",""
"16926-9479","SF","Luol","","Deng","16.41999969482422","10","4300","LAL@MIN","LAL","MIN","","","",""
"16926-23802","PG","Kris","","Dunn","16.799999237060547","8","4300","LAL@MIN","MIN","LAL","","","",""
"16926-14505","C","Bismack","","Biyombo","16.600000381469727","8","4200","ORL@OKC","ORL","OKC","","","",""
"16926-59358","PF","Domantas","","Sabonis","15.844445122612846","9","4000","ORL@OKC","OKC","ORL","","","",""
"16926-9648","SF","Jeff","","Green","15.555555555555555","9","4000","ORL@OKC","ORL","OKC","","","",""
"16926-15501","SG","Allen","","Crabbe","17.01000061035156","10","3900","DEN@POR","POR","DEN","","","",""
"16926-23407","SF","P.J.","","Tucker","12.980000305175782","10","3900","PHO@GS","PHO","GS","","","",""
"16926-9652","PG","Jameer","","Nelson","16.02222188313802","9","3900","DEN@POR","DEN","POR","","","",""
"16926-15548","SF","Andre","","Roberson","17.577777438693577","9","3800","ORL@OKC","OKC","ORL","","","",""
"16926-12359","SF","Evan","","Turner","14.280000305175781","10","3800","DEN@POR","POR","DEN","","","",""
"16926-20992","PF","Larry","","Nance Jr.","18.155554877387154","9","3800","LAL@MIN","LAL","MIN","","","",""
"16926-9664","SF","Andre","","Iguodala","15.32222154405382","9","3800","PHO@GS","GS","PHO","","","",""
"16926-66108","PG","Jamal","","Murray","10.799999660915798","9","3700","DEN@POR","DEN","POR","","","",""
"16926-42661","PF","Noah","","Vonleh","9.814285278320312","7","3700","DEN@POR","POR","DEN","","","",""
"16926-9677","PF","Jared","","Dudley","16.81999969482422","10","3700","PHO@GS","PHO","GS","","","",""
"16926-12424","C","Timofey","","Mozgov","16.044443766276043","9","3700","LAL@MIN","LAL","MIN","","","",""
"16926-15560","PG","Shabazz","","Napier","6.549999872843425","6","3600","DEN@POR","POR","DEN","","","",""
"16926-15669","PF","Meyers","","Leonard","10.100000381469727","8","3600","DEN@POR","POR","DEN","","","",""
"16926-70822","PF","Juancho","","Hernangomez","7.728571210588727","7","3600","DEN@POR","DEN","POR","","","",""
"16926-9454","C","Zaza","","Pachulia","15.099999321831596","9","3600","PHO@GS","GS","PHO","","","",""
"16926-9466","PG","D.J.","","Augustin","13.777777777777779","9","3600","ORL@OKC","ORL","OKC","","","",""
"16926-9490","C","Anderson","","Varejao","4.333333333333333","3","3500","PHO@GS","GS","PHO","","","",""
"16926-17332","C","Tarik","","Black","12.45","10","3500","LAL@MIN","LAL","MIN","","","",""
"16926-9786","PG","John","","Lucas III","3.75","2","3500","LAL@MIN","MIN","LAL","","","",""
"16926-63123","SG","Mario","","Hezonja","10.725000381469727","8","3500","ORL@OKC","ORL","OKC","","","",""
"16926-9529","SG","Anthony","","Morrow","3.674999952316284","4","3500","ORL@OKC","OKC","ORL","","","",""
"16926-66064","SG","Malik","","Beasley","5.799999872843425","3","3500","DEN@POR","DEN","POR","","","",""
"16926-12354","C","Cole","","Aldrich","9.725000381469727","8","3500","LAL@MIN","MIN","LAL","","","",""
"16926-9739","C","JaVale","","McGee","5.466666539510091","6","3500","PHO@GS","GS","PHO","","","",""
"16926-41065","PG","Tim","","Quarterman","5.199999809265137","1","3500","DEN@POR","POR","DEN","","","",""
"16926-9734","SF","Mike","","Miller","4.466666539510091","3","3500","DEN@POR","DEN","POR","","","",""
"16926-12365","PF","Ed","","Davis","7.290000152587891","10","3500","DEN@POR","POR","DEN","","","",""
"16926-9525","PG","C.J.","","Watson","4.01428576878139","7","3500","ORL@OKC","ORL","OKC","","","",""
"16926-66048","SF","Brandon","","Ingram","13.539999389648438","10","3500","LAL@MIN","LAL","MIN","GTD","Ankle","",""
"16926-12368","PF","Nemanja","","Bjelica","10.300000190734863","8","3500","LAL@MIN","MIN","LAL","","","",""
"16926-9752","PF","Jordan","","Hill","5.599999904632568","2","3500","LAL@MIN","MIN","LAL","","","",""
"16926-41082","C","Damian","","Jones","0","0","3500","PHO@GS","GS","PHO","O","Pectoral","",""
"16926-14532","SF","Kyle","","Singler","5.728571210588727","7","3500","ORL@OKC","OKC","ORL","","","",""
"16926-17542","C","Alan","","Williams","1.600000023841858","2","3500","PHO@GS","PHO","GS","","","",""
"16926-16331","C","Festus","","Ezeli","16.91304347826087","46","3500","DEN@POR","POR","DEN","O","Knee","",""
"16926-16335","SG","John","","Jenkins","0","1","3500","PHO@GS","PHO","GS","","","",""
"16926-9549","SG","Brandon","","Rush","6.320000076293946","5","3500","LAL@MIN","MIN","LAL","","","",""
"16926-58576","PF","Kevon","","Looney","7.777777777777778","9","3500","PHO@GS","GS","PHO","","","",""
"16926-15864","PF","Adreian","","Payne","4.199999809265137","2","3500","LAL@MIN","MIN","LAL","","","",""
"16926-55376","SF","Damjan","","Rudez","4.366666793823242","3","3500","ORL@OKC","ORL","OKC","","","",""
"16926-9580","PF","Darrell","","Arthur","5.650000095367432","2","3500","DEN@POR","DEN","POR","O","Knee","",""
"16926-23831","SF","Jerami","","Grant","11.600000381469727","8","3500","ORL@OKC","OKC","ORL","","","",""
