"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16737-12334","SG","Avery","Bradley","34.29999923706055","1","5600","BOS@CHI","BOS","CHI","","","",""
"16737-14511","PF","Markieff","Morris","22.225000381469727","64","5600","WAS@ATL","WAS","ATL","","","",""
"16737-15800","SF","Jae","Crowder","34","1","5500","BOS@CHI","BOS","CHI","","","",""
"16737-12359","SF","Evan","Turner","20.5","1","5500","LAC@POR","POR","LAC","","","",""
"16737-23823","PF","Willie","Cauley-Stein","10.399999618530273","1","5400","SA@SAC","SAC","SA","","","",""
"16737-9481","PF","Taj","Gibson","21.380822586686644","73","5300","BOS@CHI","CHI","BOS","","","",""
"16737-23670","PG","Marcus","Smart","21","61","5200","BOS@CHI","BOS","CHI","O","Ankle","",""
"16737-16178","SF","Maurice","Harkless","4.699999809265137","1","5200","LAC@POR","POR","LAC","","","",""
"16737-19781","SF","Kent","Bazemore","22.8813330078125","75","5100","WAS@ATL","ATL","WAS","","","",""
"16737-15590","C","Mason","Plumlee","4.699999809265137","1","5100","LAC@POR","POR","LAC","","","",""
"16737-9964","PG","Ty","Lawson","30.700000762939453","1","5100","SA@SAC","SAC","SA","","","",""
"16737-14522","PF","Nikola","Mirotic","22.256060975970644","66","5000","BOS@CHI","CHI","BOS","","","",""
"16737-9862","PF","Amir","Johnson","17.399999618530273","1","5000","BOS@CHI","BOS","CHI","","","",""
"16737-15628","SF","Otto","Porter","22.969332682291668","75","4900","WAS@ATL","WAS","ATL","","","",""
"16737-16201","PG","Michael","Carter-Williams","27.06851761429398","54","4900","BOS@CHI","CHI","BOS","","","",""
"16737-9448","SG","Jamal","Crawford","20.044303797468356","79","4800","LAC@POR","LAC","POR","","","",""
"16737-9702","PG","Tony","Parker","16.600000381469727","1","4700","SA@SAC","SA","SAC","","","",""
"16737-12342","PF","Al-Farouq","Aminu","16.299999237060547","1","4600","LAC@POR","POR","LAC","","","",""
"16737-15592","PG","Austin","Rivers","14.216417910447761","67","4600","LAC@POR","LAC","POR","","","",""
"16737-9655","SG","J.J.","Redick","20.890667317708335","75","4600","LAC@POR","LAC","POR","","","",""
"16737-9962","PF","Jonas","Jerebko","16.700000762939453","1","4600","BOS@CHI","BOS","CHI","","","",""
"16737-9758","SG","Danny","Green","17.15063322043117","79","4400","SA@SAC","SA","SAC","O","Quadriceps","",""
"16737-9960","PF","Omri","Casspi","7.599999904632568","1","4400","SA@SAC","SAC","SA","","","",""
"16737-15501","SG","Allen","Crabbe","24.100000381469727","1","4300","LAC@POR","POR","LAC","","","",""
"16737-9657","SF","Matt","Barnes","25.899999618530273","1","4300","SA@SAC","SAC","SA","","","",""
"16737-9939","PG","Patty","Mills","27.700000762939453","1","4100","SA@SAC","SA","SAC","","","",""
"16737-18821","SF","Jonathon","Simmons","29.299999237060547","1","4000","SA@SAC","SA","SAC","","","",""
"16737-12365","PF","Ed","Davis","17.899999618530273","1","3900","LAC@POR","POR","LAC","","","",""
"16737-16301","C","Dewayne","Dedmon","16.600000381469727","1","3900","SA@SAC","SA","SAC","","","",""
"16737-9507","SG","Arron","Afflalo","13.600000381469727","1","3900","SA@SAC","SAC","SA","","","",""
"16737-9796","SF","Luc Richard","Mbah a Moute","7.642666829427084","75","3900","LAC@POR","LAC","POR","","","",""
"16737-9638","PF","David","Lee","14.199999809265137","1","3900","SA@SAC","SA","SAC","","","",""
"16737-15843","PG","Trey","Burke","16.209375381469727","64","3800","WAS@ATL","WAS","ATL","","","",""
"16737-9849","SG","Gerald","Green","17","1","3800","BOS@CHI","BOS","CHI","","","",""
"16737-12348","SF","Wesley","Johnson","14.451249694824218","80","3800","LAC@POR","LAC","POR","","","",""
"16737-11074","PG","Garrett","Temple","16.899999618530273","1","3800","SA@SAC","SAC","SA","","","",""
"16737-42156","PF","Bobby","Portis","15.44193587764617","62","3800","BOS@CHI","CHI","BOS","","","",""
"16737-9870","SG","Kyle","Korver","17.366250610351564","80","3800","WAS@ATL","ATL","WAS","","","",""
"16737-9659","PF","Brandon","Bass","16.060606060606062","66","3800","LAC@POR","LAC","POR","","","",""
"16737-15961","C","Tyler","Zeller","25.299999237060547","1","3800","BOS@CHI","BOS","CHI","","","",""
"16737-19456","PG","Isaiah","Canaan","16.951948686079547","77","3700","BOS@CHI","CHI","BOS","","","",""
"16737-24546","SG","Denzel","Valentine","0","0","3700","BOS@CHI","CHI","BOS","GTD","Ankle","",""
"16737-9671","PF","Marreese","Speights","12.920833163791233","72","3700","LAC@POR","LAC","POR","","","",""
"16737-15996","PG","Jerian","Grant","11.790789152446546","76","3700","BOS@CHI","CHI","BOS","","","",""
"16737-9704","SG","Manu","Ginobili","21","1","3700","SA@SAC","SA","SAC","","","",""
"16737-9731","C","Kosta","Koufos","7.300000190734863","1","3600","SA@SAC","SAC","SA","","","",""
"16737-15727","SG","Ben","McLemore","8","1","3600","SA@SAC","SAC","SA","","","",""
"16737-58153","SF","Kelly","Oubre Jr.","6.96984136672247","63","3600","WAS@ATL","WAS","ATL","","","",""
"16737-9501","PF","Kris","Humphries","13.218867463885614","53","3500","WAS@ATL","ATL","WAS","","","",""
"16737-66109","PF","Skal","Labissiere","0","0","3500","SA@SAC","SAC","SA","","","",""
"16737-23654","PF","Brice","Johnson","0","0","3500","LAC@POR","LAC","POR","O","Back","",""
"16737-41065","PG","Tim","Quarterman","0","0","3500","LAC@POR","POR","LAC","","","",""
"16737-41063","PF","Jordan","Mickey","3.6937499046325684","16","3500","BOS@CHI","BOS","CHI","","","",""
"16737-23097","SG","Tomas","Satoransky","0","0","3500","WAS@ATL","WAS","ATL","","","",""
"16737-14543","SF","Davis","Bertans","6.199999809265137","1","3500","SA@SAC","SA","SAC","","","",""
"16737-17894","PF","Mike","Muscala","7.323333231608073","60","3500","WAS@ATL","ATL","WAS","","","",""
"16737-22541","C","Kelly","Olynyk","18.51739059669384","69","3500","BOS@CHI","BOS","CHI","O","Shoulder","",""
"16737-49336","SF","DeAndre'","Bembry","0","0","3500","WAS@ATL","ATL","WAS","","","",""
"16737-15846","SG","Tim","Hardaway Jr.","10.53921568627451","51","3500","WAS@ATL","ATL","WAS","","","",""
"16737-21665","SG","Alan","Anderson","9.723077040452223","13","3500","LAC@POR","LAC","POR","","","",""
"16737-16331","C","Festus","Ezeli","16.91304347826087","46","3500","LAC@POR","POR","LAC","O","Knee","",""
"16737-71467","PG","Malcolm","Delaney","0","0","3500","WAS@ATL","ATL","WAS","","","",""
"16737-23572","SF","Taurean","Prince","0","0","3500","WAS@ATL","ATL","WAS","","","",""
"16737-63478","C","Cristiano","Felicio","9.399999803112399","31","3500","BOS@CHI","CHI","BOS","","","",""
"16737-41269","PG","Demetrius","Jackson","0","0","3500","BOS@CHI","BOS","CHI","","","",""
"16737-16368","SF","Mike","Scott","11.602666829427083","75","3500","WAS@ATL","ATL","WAS","O","Knee","",""
"16737-66117","C","Diamond","Stone","0","0","3500","LAC@POR","LAC","POR","","","",""
"16737-15560","PG","Shabazz","Napier","7.572727272727272","55","3500","LAC@POR","POR","LAC","","","",""
"16737-42671","SF","James","Young","2.8517240326980065","29","3500","BOS@CHI","BOS","CHI","","","",""
"16737-42661","PF","Noah","Vonleh","14.199999809265137","1","3500","LAC@POR","POR","LAC","","","",""
"16737-67026","SF","Jaylen","Brown","17.899999618530273","1","3500","BOS@CHI","BOS","CHI","","","",""
"16737-23780","PF","Jake","Layman","0","0","3500","LAC@POR","POR","LAC","","","",""
"16737-42677","PG","Terry","Rozier","16.100000381469727","1","3500","BOS@CHI","BOS","CHI","","","",""
"16737-23788","SG","Bryn","Forbes","0","1","3500","SA@SAC","SA","SAC","","","",""
"16737-15669","PF","Meyers","Leonard","2.700000047683716","1","3500","LAC@POR","POR","LAC","","","",""
"16737-66203","SG","Malachi","Richardson","0","1","3500","SA@SAC","SAC","SA","","","",""
"16737-18256","SF","Doug","McDermott","13.265432098765432","81","3500","BOS@CHI","CHI","BOS","","","",""
"16737-9647","SF","Thabo","Sefolosha","16.187999674479165","75","3500","WAS@ATL","ATL","WAS","","","",""
"16737-70832","SF","Paul","Zipser","0","0","3500","BOS@CHI","CHI","BOS","","","",""
"16737-9955","SG","Marcus","Thornton","15.529507996606045","61","3500","WAS@ATL","WAS","ATL","","","",""
"16737-55063","C","Walter","Tavares","5.790909160267223","11","3500","WAS@ATL","ATL","WAS","","","",""
"16737-23743","PF","Daniel","Ochefu","0","0","3500","WAS@ATL","WAS","ATL","","","",""
"16737-9669","PF","Jason","Smith","13.678947047183389","76","3500","WAS@ATL","WAS","ATL","","","",""
"16737-23716","SF","Kyle","Anderson","9.800000190734863","1","3500","SA@SAC","SA","SAC","","","",""
"16737-70821","C","Georgios","Papagiannis","0","0","3500","SA@SAC","SAC","SA","","","",""
"16737-15993","SG","Pat","Connaughton","2.4529412213493798","34","3500","LAC@POR","POR","LAC","","","",""
"16737-23294","SF","Danuel","House","0","0","3500","WAS@ATL","WAS","ATL","","","",""
"16737-9920","PF","Anthony","Tolliver","15","1","3500","SA@SAC","SAC","SA","","","",""
"16737-12421","C","Tiago","Splitter","11.977778116861979","36","3500","WAS@ATL","ATL","WAS","O","Hamstring","",""
"16737-17218","PF","Andrew","Nicholson","12.244643075125557","56","3500","WAS@ATL","WAS","ATL","","","",""
"16737-9459","SF","Paul","Pierce","11.59852959127987","68","3500","LAC@POR","LAC","POR","O","Ankle","",""
"16737-67708","PG","Dejounte","Murray","0","0","3500","SA@SAC","SA","SAC","","","",""
"16737-16246","SG","Sheldon","McClellan","0","0","3500","WAS@ATL","WAS","ATL","","","",""
"16737-9465","PG","Raymond","Felton","19.29499969482422","80","3500","LAC@POR","LAC","POR","","","",""
"16737-74164","PG","Nicolas","Laprovittola","2","1","3500","SA@SAC","SA","SAC","","","",""
