"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17061-9642","PG","Russell","","Westbrook","57.11249923706055","16","11800","OKC@DEN","OKC","DEN","","","",""
"17061-9644","SG","James","","Harden","53.93333333333333","15","11700","HOU@SAC","HOU","SAC","","","",""
"17061-15755","PF","Anthony","","Davis","53.766666666666666","15","11600","NO@POR","NO","POR","","","",""
"17061-12362","C","DeMarcus","","Cousins","45.539998372395836","15","10300","HOU@SAC","SAC","HOU","","","",""
"17061-40199","SG","Giannis","","Antetokounmpo","45.57692307692308","13","10100","TOR@MIL","MIL","TOR","","","",""
"17061-9646","SF","Kevin","","Durant","47.34666748046875","15","9900","GS@LAL","GS","LAL","","","",""
"17061-9488","SF","LeBron","","James","48.03333536783854","12","9800","DAL@CLE","CLE","DAL","","","",""
"17061-12332","PG","John","","Wall","42.6181807084517","11","9600","WAS@ORL","WAS","ORL","","","",""
"17061-9560","PF","Blake","","Griffin","40.96875","16","9600","LAC@DET","LAC","DET","","","",""
"17061-9623","PG","Chris","","Paul","41.57500076293945","16","9400","LAC@DET","LAC","DET","","","",""
"17061-9714","SG","DeMar","","DeRozan","43.07333170572917","15","9400","TOR@MIL","TOR","MIL","","","",""
"17061-12363","C","Hassan","","Whiteside","41.92857142857143","14","9300","MIA@MEM","MIA","MEM","","","",""
"17061-9524","PG","Stephen","","Curry","40.6066650390625","15","9100","GS@LAL","GS","LAL","","","",""
"17061-58462","C","Karl-Anthony","","Towns","38.08571515764509","14","9000","MIN@PHO","MIN","PHO","","","",""
"17061-20848","PG","Damian","","Lillard","40.69411692899816","17","9000","NO@POR","POR","NO","","","",""
"17061-14528","SF","Jimmy","","Butler","41.560001627604166","15","8800","CHI@PHI","CHI","PHI","","","",""
"17061-9535","PG","Kyle","","Lowry","37.83999837239583","15","8600","TOR@MIL","TOR","MIL","","","",""
"17061-12341","SF","Paul","","George","36.050000508626304","12","8400","BKN@IND","IND","BKN","GTD","Back","",""
"17061-15557","C","Andre","","Drummond","36.8","15","8100","LAC@DET","DET","LAC","","","",""
"17061-9660","C","Dwight","","Howard","36.08571515764509","14","8100","ATL@UTA","ATL","UTA","","","",""
"17061-15860","PF","Draymond","","Green","37.84666748046875","15","8000","GS@LAL","GS","LAL","GTD","Eye","",""
"17061-14507","PG","Kemba","","Walker","39.99285888671875","14","7900","CHA@NY","CHA","NY","","","",""
"17061-9663","PG","Jrue","","Holiday","31.200000762939453","4","7900","NO@POR","NO","POR","","","",""
"17061-9729","PF","Paul","","Millsap","35.26000162760417","15","7800","ATL@UTA","ATL","UTA","","","",""
"17061-9874","PF","Kevin","","Love","37.88461538461539","13","7800","DAL@CLE","CLE","DAL","","","",""
"17061-12355","PG","Eric","","Bledsoe","32.34375","16","7600","MIN@PHO","PHO","MIN","","","",""
"17061-14498","PG","Kyrie","","Irving","34.876922607421875","13","7600","DAL@CLE","CLE","DAL","","","",""
"17061-9508","SF","Carmelo","","Anthony","33.557141985212056","14","7600","CHA@NY","NY","CHA","","","",""
"17061-19067","SG","C.J.","","McCollum","32.682351505055145","17","7500","NO@POR","POR","NO","","","",""
