"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16782-9642","PG","Russell","","Westbrook","68.96666463216145","3","12000","OKC@LAC","OKC","LAC","","","",""
"16782-9644","SG","James","","Harden","55.57500076293945","4","11200","HOU@NY","HOU","NY","","","",""
"16782-15755","PF","Anthony","","Davis","65.8499984741211","4","10700","NO@MEM","NO","MEM","","","",""
"16782-20848","PG","Damian","","Lillard","47.25","4","9900","POR@PHO","POR","PHO","","","",""
"16782-9560","PF","Blake","","Griffin","40.93333435058594","3","9100","OKC@LAC","LAC","OKC","","","",""
"16782-9623","PG","Chris","","Paul","38.86666615804037","3","9000","OKC@LAC","LAC","OKC","","","",""
"16782-12332","PG","John","","Wall","39.849998474121094","2","8700","TOR@WAS","WAS","TOR","","","",""
"16782-9729","PF","Paul","","Millsap","39.666666666666664","3","8400","LAL@ATL","ATL","LAL","","","",""
"16782-14507","PG","Kemba","","Walker","35.5","3","8300","PHI@CHA","CHA","PHI","","","",""
"16782-9660","C","Dwight","","Howard","32.46666717529297","3","8200","LAL@ATL","ATL","LAL","","","",""
"16782-9714","SG","DeMar","","DeRozan","42.73333231608073","3","8100","TOR@WAS","TOR","WAS","","","",""
"16782-14559","PG","Isaiah","","Thomas","38","3","8000","CHI@BOS","BOS","CHI","","","",""
"16782-15557","C","Andre","","Drummond","38.349998474121094","4","8000","DET@BKN","DET","BKN","","","",""
"16782-14528","SF","Jimmy","","Butler","33.53333282470703","3","7900","CHI@BOS","CHI","BOS","","","",""
"16782-9663","PG","Jrue","","Holiday","30.192307692307693","65","7900","NO@MEM","NO","MEM","O","Personal","",""
"16782-12355","PG","Eric","","Bledsoe","32.45000076293945","4","7500","POR@PHO","PHO","POR","","","",""
"16782-9508","SF","Carmelo","","Anthony","31.03333282470703","3","7500","HOU@NY","NY","HOU","","","",""
"16782-9561","C","DeAndre","","Jordan","29.600001017252605","3","7500","OKC@LAC","LAC","OKC","","","",""
"16782-9535","PG","Kyle","","Lowry","31.96666717529297","3","7400","TOR@WAS","TOR","WAS","","","",""
"16782-19067","SG","C.J.","","McCollum","32.25","4","7300","POR@PHO","POR","PHO","","","",""
"16782-12366","SF","Gordon","","Hayward","31.754998779296876","80","7300","DAL@UTA","UTA","DAL","O","Finger","",""
"16782-9500","PF","Dirk","","Nowitzki","40.599998474121094","1","7100","DAL@UTA","DAL","UTA","","","",""
"16782-40203","C","Rudy","","Gobert","28.274999618530273","4","7100","DAL@UTA","UTA","DAL","","","",""
