"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16857-23776","PF","Montrezl","","Harrell","15.59999974568685","3","3700","HOU@WAS","HOU","WAS","","","",""
"16857-9659","PF","Brandon","","Bass","5.400000095367432","2","3700","DET@LAC","LAC","DET","","","",""
"16857-58461","PF","Trey","","Lyles","13.971429007393974","7","3700","UTA@PHI","UTA","PHI","","","",""
"16857-9700","C","Spencer","","Hawes","17.539999389648436","5","3700","IND@CHA","CHA","IND","","","",""
"16857-17230","PG","Langston","","Galloway","12.683333079020182","6","3700","NO@GS","NO","GS","","","",""
"16857-16233","SG","Josh","","Richardson","1.2000000476837158","1","3600","MIA@OKC","MIA","OKC","","","",""
"16857-9553","C","Roy","","Hibbert","19.75","2","3600","IND@CHA","CHA","IND","O","Knee","",""
"16857-12349","PF","Luke","","Babbitt","12.4","5","3600","MIA@OKC","MIA","OKC","","","",""
"16857-42156","PF","Bobby","","Portis","10.04000015258789","5","3600","ORL@CHI","CHI","ORL","","","",""
"16857-9693","PG","Beno","","Udrih","14.866666158040365","6","3600","DET@LAC","DET","LAC","","","",""
"16857-15996","PG","Jerian","","Grant","10.933333079020182","3","3600","ORL@CHI","CHI","ORL","","","",""
"16857-12423","C","Omer","","Asik","11.833333333333334","6","3600","NO@GS","NO","GS","","","",""
"16857-59318","SF","Joe","","Ingles","8.02857153756278","7","3500","UTA@PHI","UTA","PHI","","","",""
"16857-63123","SG","Mario","","Hezonja","9.666666666666666","6","3500","ORL@CHI","ORL","CHI","","","",""
"16857-58350","SF","Stanley","","Johnson","8.983333587646484","6","3500","DET@LAC","DET","LAC","","","",""
"16857-66091","PF","Cheick","","Diallo","3.200000047683716","1","3500","NO@GS","NO","GS","","","",""
"16857-15744","SG","Rodney","","McGruder","6.919999694824218","5","3500","MIA@OKC","MIA","OKC","","","",""
"16857-9739","C","JaVale","","McGee","2.375","4","3500","NO@GS","GS","NO","","","",""
"16857-15767","PF","Kyle","","Wiltjer","0.13333333532015482","3","3500","HOU@WAS","HOU","WAS","","","",""
"16857-34615","C","Willie","","Reed","9.580000305175782","5","3500","MIA@OKC","MIA","OKC","","","",""
"16857-15843","PG","Trey","","Burke","4.459999847412109","5","3500","HOU@WAS","WAS","HOU","","","",""
"16857-37931","C","Aron","","Baynes","12.883333841959635","6","3500","DET@LAC","DET","LAC","","","",""
"16857-19456","PG","Isaiah","","Canaan","12.366666158040365","6","3500","ORL@CHI","CHI","ORL","","","",""
"16857-16348","SG","Darrun","","Hilliard","1.75","2","3500","DET@LAC","DET","LAC","","","",""
"16857-9804","C","Alexis","","Ajinca","5.599999745686849","3","3500","NO@GS","NO","GS","","","",""
"16857-55376","SF","Damjan","","Rudez","3.3484848484848486","33","3500","ORL@CHI","ORL","CHI","","","",""
"16857-9796","SF","Luc Richard","","Mbah a Moute","9.450000127156576","6","3500","DET@LAC","LAC","DET","","","",""
"16857-66117","C","Diamond","","Stone","0.10000000149011612","2","3500","DET@LAC","LAC","DET","","","",""
"16857-16411","SG","C.J.","","Wilcox","2.8999999364217124","3","3500","ORL@CHI","ORL","CHI","","","",""
"16857-24546","SG","Denzel","","Valentine","2.8200000762939452","5","3500","ORL@CHI","CHI","ORL","","","",""
"16857-16191","SF","Josh","","Huestis","5.8","5","3500","MIA@OKC","OKC","MIA","","","",""
"16857-58658","SG","Patrick","","McCaw","6.75","2","3500","NO@GS","GS","NO","GTD","Ankle","",""
"16857-9955","SG","Marcus","","Thornton","10.04000015258789","5","3500","HOU@WAS","WAS","HOU","","","",""
"16857-16202","C","Rakeem","","Christmas","2.700000047683716","1","3500","IND@CHA","IND","CHA","","","",""
"16857-9956","SG","Wayne","","Ellington","12.87894720780222","76","3500","MIA@OKC","MIA","OKC","O","Thigh","",""
"16857-9966","SF","James","","Johnson","14.3","5","3500","MIA@OKC","MIA","OKC","","","",""
"16857-58153","SF","Kelly","","Oubre Jr.","5.650000095367432","4","3500","HOU@WAS","WAS","HOU","","","",""
"16857-15736","C","Jeff","","Withey","5.800000190734863","4","3500","UTA@PHI","UTA","PHI","","","",""
"16857-42488","PF","Arinze","","Onuaku","0","0","3500","ORL@CHI","ORL","CHI","","","",""
"16857-20806","SF","Treveon","","Graham","0","1","3500","IND@CHA","CHA","IND","","","",""
"16857-9940","SF","Dante","","Cunningham","10.919999694824218","5","3500","NO@GS","NO","GS","","","",""
"16857-9459","SF","Paul","","Pierce","11.59852959127987","68","3500","DET@LAC","LAC","DET","","","",""
"16857-9471","PF","Boris","","Diaw","2.4666666984558105","3","3500","UTA@PHI","UTA","PHI","O","Leg","",""
"16857-16246","SG","Sheldon","","McClellan","5.5","2","3500","HOU@WAS","WAS","HOU","","","",""
"16857-9465","PG","Raymond","","Felton","10.716667175292969","6","3500","DET@LAC","LAC","DET","","","",""
"16857-9466","PG","D.J.","","Augustin","13.183333079020182","6","3500","ORL@CHI","ORL","CHI","","","",""
"16857-58505","C","Chinanu","","Onuaku","0","0","3500","HOU@WAS","HOU","WAS","","","",""
"16857-9490","C","Anderson","","Varejao","2.3499999046325684","2","3500","NO@GS","GS","NO","","","",""
"16857-15532","SG","K.J.","","McDaniels","12.449999491373697","6","3500","HOU@WAS","HOU","WAS","","","",""
"16857-23654","PF","Brice","","Johnson","0","0","3500","DET@LAC","LAC","DET","O","Back","",""
"16857-9529","SG","Anthony","","Morrow","4.166666666666667","3","3500","MIA@OKC","OKC","MIA","","","",""
"16857-9534","PG","Aaron","","Brooks","12.233333587646484","3","3500","IND@CHA","IND","CHA","","","",""
"16857-14549","PF","Lavoy","","Allen","8.933333079020182","6","3500","IND@CHA","IND","CHA","","","",""
"16857-23097","SG","Tomas","","Satoransky","7.019999694824219","5","3500","HOU@WAS","WAS","HOU","","","",""
"16857-9525","PG","C.J.","","Watson","3.625","4","3500","ORL@CHI","ORL","CHI","","","",""
"16857-9514","SG","Rodney","","Stuckey","6.900000095367432","2","3500","IND@CHA","IND","CHA","O","Hamstring","",""
"16857-74101","PG","Bobby","","Brown","0","4","3500","HOU@WAS","HOU","WAS","","","",""
"16857-41082","C","Damian","","Jones","0","0","3500","NO@GS","GS","NO","O","Pectoral","",""
"16857-63826","C","Boban","","Marjanovic","2.7999998728434243","3","3500","DET@LAC","DET","LAC","","","",""
"16857-14532","SF","Kyle","","Singler","5.833333333333333","6","3500","MIA@OKC","OKC","MIA","","","",""
"16857-21665","SG","Alan","","Anderson","9.723077040452223","13","3500","DET@LAC","LAC","DET","","","",""
"16857-12335","PF","Kevin","","Seraphin","6.759999847412109","5","3500","IND@CHA","IND","CHA","","","",""
"16857-15585","SG","Michael","","Gbinije","1.1666666666666667","3","3500","DET@LAC","DET","LAC","","","",""
"16857-58576","PF","Kevon","","Looney","8.59999974568685","6","3500","NO@GS","GS","NO","","","",""
"16857-12348","SF","Wesley","","Johnson","7.983333587646484","6","3500","DET@LAC","LAC","DET","","","",""
"16857-23156","SF","Georges","","Niang","2.1500000953674316","4","3500","IND@CHA","IND","CHA","","","",""
"16857-63478","C","Cristiano","","Felicio","8.583333333333334","6","3500","ORL@CHI","CHI","ORL","","","",""
"16857-9589","PF","Udonis","","Haslem","8.300000190734863","1","3500","MIA@OKC","MIA","OKC","","","",""
"16857-23148","PG","Semaj","","Christon","11.09999974568685","6","3500","MIA@OKC","OKC","MIA","","","",""
"16857-18828","SG","Joe","","Young","6.55999984741211","5","3500","IND@CHA","IND","CHA","","","",""
"16857-42664","SG","Aaron","","Harrison","2.238095238095238","21","3500","IND@CHA","CHA","IND","","","",""
"16857-17747","SG","Ian","","Clark","10.049999872843424","6","3500","NO@GS","GS","NO","","","",""
"16857-23801","SG","Nik","","Stauskas","11.4","5","3500","UTA@PHI","PHI","UTA","","","",""
"16857-23800","SF","Glenn","","Robinson III","5.3799999237060545","5","3500","IND@CHA","IND","CHA","","","",""
"16857-23189","PF","Joel","","Bolomboy","4.849999904632568","2","3500","UTA@PHI","UTA","PHI","","","",""
"16857-9629","PF","David","","West","6.933333079020183","6","3500","NO@GS","GS","NO","","","",""
"16857-9605","PG","Ramon","","Sessions","12.680000305175781","5","3500","IND@CHA","CHA","IND","","","",""
"16857-9606","SF","Corey","","Brewer","9.583333333333334","6","3500","HOU@WAS","HOU","WAS","","","",""
"16857-9649","PF","Nick","","Collison","6.900000095367432","1","3500","MIA@OKC","OKC","MIA","","","",""
"16857-66455","PF","Henry","","Ellenson","3.066666603088379","3","3500","DET@LAC","DET","LAC","","","",""
"16857-9643","PG","Shaun","","Livingston","9.683333079020182","6","3500","NO@GS","GS","NO","","","",""
"16857-23757","PG","Brian","","Roberts","6.592157102098652","51","3500","IND@CHA","CHA","IND","","","",""
"16857-70832","SF","Paul","","Zipser","3.2666667302449546","3","3500","ORL@CHI","CHI","ORL","","","",""
"16857-23743","PF","Daniel","","Ochefu","1.2000000476837158","1","3500","HOU@WAS","WAS","HOU","","","",""
"16857-15955","PF","James Michael","","McAdoo","3.2333332697550454","3","3500","NO@GS","GS","NO","","","",""
"16857-23248","SG","R.J.","","Hunter","5.163888719346788","36","3500","ORL@CHI","CHI","ORL","","","",""
"16857-9669","PF","Jason","","Smith","3.5","4","3500","HOU@WAS","WAS","HOU","","","",""
"16857-15947","SG","Reggie","","Bullock","7.029729894689612","37","3500","DET@LAC","DET","LAC","GTD","Back","",""
"16857-42202","PF","Christian","","Wood","7.829412123736213","17","3500","IND@CHA","CHA","IND","GTD","Illness","",""
"16857-66966","C","Stephen","","Zimmerman Jr.","6.300000190734863","1","3500","ORL@CHI","ORL","CHI","","","",""
"16857-70825","SG","Timothe","","Luwawu-Cabarrot","0.925000011920929","4","3500","UTA@PHI","PHI","UTA","","","",""
"16857-55055","PG","Dante","","Exum","11.17142813546317","7","3500","UTA@PHI","UTA","PHI","","","",""
"16857-23294","SF","Danuel","","House","0","0","3500","HOU@WAS","WAS","HOU","","","",""
"16857-9715","SG","Marco","","Belinelli","14.280000305175781","5","3500","IND@CHA","CHA","IND","","","",""
"16857-42689","PG","Tyler","","Ennis","4.366666793823242","6","3500","HOU@WAS","HOU","WAS","","","",""
"16857-23282","SF","Sam","","Dekker","10.416666666666666","6","3500","HOU@WAS","HOU","WAS","","","",""
"16857-40206","SG","Alex","","Abrines","6.340000152587891","5","3500","MIA@OKC","OKC","MIA","","","",""
"16857-40208","PG","Raul","","Neto","0.8500000238418579","2","3500","UTA@PHI","UTA","PHI","","","",""
"16857-40209","C","Joffrey","","Lauvergne","12.05999984741211","5","3500","MIA@OKC","OKC","MIA","","","",""
"16857-17218","PF","Andrew","","Nicholson","11.2","5","3500","HOU@WAS","WAS","HOU","","","",""
