"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17003-9644","SG","James","","Harden","54.47692401592548","13","11700","HOU@DET","HOU","DET","","","",""
"17003-9646","SF","Kevin","","Durant","47.79230675330529","13","9900","GS@IND","GS","IND","","","",""
"17003-40199","SG","Giannis","","Antetokounmpo","44.375","12","9600","ORL@MIL","MIL","ORL","","","",""
"17003-9714","SG","DeMar","","DeRozan","43.02307598407452","13","9300","TOR@LAC","TOR","LAC","","","",""
"17003-12332","PG","John","","Wall","41.15","10","9200","PHO@WAS","WAS","PHO","","","",""
"17003-9623","PG","Chris","","Paul","41.57142857142857","14","9200","TOR@LAC","LAC","TOR","","","",""
"17003-12363","C","Hassan","","Whiteside","43.3999989827474","12","9100","MIA@PHI","MIA","PHI","","","",""
"17003-9560","PF","Blake","","Griffin","41.207144601004465","14","9100","TOR@LAC","LAC","TOR","","","",""
"17003-9524","PG","Stephen","","Curry","39.87692495492789","13","8800","GS@IND","GS","IND","","","",""
"17003-14513","SF","Kawhi","","Leonard","40.4000009390024","13","8700","DAL@SA","SA","DAL","","","",""
"17003-12341","SF","Paul","","George","36.46363691850142","11","8600","GS@IND","IND","GS","O","Ankle","",""
"17003-9535","PG","Kyle","","Lowry","38.0923086313101","13","8300","TOR@LAC","TOR","LAC","","","",""
"17003-14507","PG","Kemba","","Walker","40.68333435058594","12","8200","MEM@CHA","CHA","MEM","","","",""
"17003-14559","PG","Isaiah","","Thomas","38.93076970027043","13","8200","BOS@MIN","BOS","MIN","","","",""
"17003-15557","C","Andre","","Drummond","35.36922983022836","13","8100","HOU@DET","DET","HOU","","","",""
"17003-58462","C","Karl-Anthony","","Towns","37.28333282470703","12","8000","BOS@MIN","MIN","BOS","","","",""
"17003-15860","PF","Draymond","","Green","37.93076970027043","13","8000","GS@IND","GS","IND","","","",""
"17003-14523","PG","Reggie","","Jackson","30.98227971716772","79","7200","HOU@DET","DET","HOU","O","Knee","",""
"17003-9688","PF","LaMarcus","","Aldridge","30.71666717529297","12","7200","DAL@SA","SA","DAL","","","",""
"17003-9453","C","Al","","Horford","33.474998474121094","4","7000","BOS@MIN","BOS","MIN","","","",""
"17003-12355","PG","Eric","","Bledsoe","30.599999564034597","14","6900","PHO@WAS","PHO","WAS","","","",""
"17003-9809","SG","Nicolas","","Batum","31.933334350585938","12","6900","MEM@CHA","CHA","MEM","","","",""
"17003-9575","PG","Mike","","Conley","32.791666666666664","12","6900","MEM@CHA","MEM","CHA","","","",""
"17003-49116","SF","Andrew","","Wiggins","33.71666717529297","12","6900","BOS@MIN","MIN","BOS","","","",""
"17003-12334","SG","Avery","","Bradley","33.69230769230769","13","6800","BOS@MIN","BOS","MIN","","","",""
"17003-23825","PF","Nerlens","","Noel","27.719402256296643","67","6800","MIA@PHI","PHI","MIA","O","Knee","",""
"17003-42550","PF","Jabari","","Parker","31.491666158040363","12","6700","ORL@MIL","MIL","ORL","","","",""
"17003-9581","C","Marc","","Gasol","31.76666768391927","12","6700","MEM@CHA","MEM","CHA","","","",""
"17003-9673","PG","Goran","","Dragic","29.38888888888889","9","6700","MIA@PHI","MIA","PHI","","","",""
"17003-9446","PG","Jeff","","Teague","32.02142769949777","14","6600","GS@IND","IND","GS","","","",""
"17003-9661","C","Marcin","","Gortat","30.75","12","6600","PHO@WAS","WAS","PHO","","","",""
"17003-9500","PF","Dirk","","Nowitzki","24.5","3","6500","DAL@SA","DAL","SA","O","Achilles","",""
"17003-9561","C","DeAndre","","Jordan","28.442858014787948","14","6500","TOR@LAC","LAC","TOR","","","",""
"17003-14514","C","Nikola","","Vucevic","28.861539400540867","13","6400","ORL@MIL","ORL","MIL","","","",""
"17003-9722","PG","Deron","","Williams","21.28333282470703","6","6300","DAL@SA","DAL","SA","O","Calf","",""
"17003-15628","SF","Otto","","Porter","31.0500005086263","12","6200","PHO@WAS","WAS","PHO","","","",""
"17003-9570","C","Pau","","Gasol","26.646153376652645","13","6200","DAL@SA","SA","DAL","","","",""
"17003-58253","C","Myles","","Turner","29.857142857142858","14","6200","GS@IND","IND","GS","GTD","Ankle","",""
"17003-14496","PG","Ricky","","Rubio","21.814285278320312","7","6100","BOS@MIN","MIN","BOS","","","",""
"17003-58460","SG","Devin","","Booker","26.053847092848557","13","6000","PHO@WAS","PHO","WAS","","","",""
"17003-14509","SG","Klay","","Thompson","26.884615384615383","13","6000","GS@IND","GS","IND","","","",""
"17003-15946","SF","Harrison","","Barnes","29.8000005086263","12","5900","DAL@SA","DAL","SA","","","",""
"17003-40783","SG","Zach","","LaVine","27.272727272727273","11","5900","BOS@MIN","MIN","BOS","","","",""
"17003-14518","PF","Tobias","","Harris","26.135713849748885","14","5800","HOU@DET","DET","HOU","","","",""
"17003-9957","PF","Serge","","Ibaka","24.599999060997597","13","5800","ORL@MIL","ORL","MIL","","","",""
"17003-14503","C","Jonas","","Valanciunas","28.74545565518466","11","5700","TOR@LAC","TOR","LAC","","","",""
"17003-15595","SG","Bradley","","Beal","26.711110432942707","9","5700","PHO@WAS","WAS","PHO","","","",""
"17003-9495","PG","J.J.","","Barea","28.188888549804688","9","5700","DAL@SA","DAL","SA","O","Calf","",""
"17003-15800","SF","Jae","","Crowder","25.360000610351562","5","5700","BOS@MIN","BOS","MIN","","","",""
"17003-49111","C","Joel","","Embiid","30.011111789279514","9","5700","MIA@PHI","PHI","MIA","GTD","Rest","",""
"17003-19138","PG","Elfrid","","Payton","25.18461491511418","13","5600","ORL@MIL","ORL","MIL","","","",""
"17003-23120","SF","T.J.","","Warren","27.823077862079327","13","5500","PHO@WAS","PHO","WAS","GTD","Illness","",""
"17003-55059","C","Clint","","Capela","25.938462477463943","13","5500","HOU@DET","HOU","DET","","","",""
"17003-9526","SG","Monta","","Ellis","23.75714329310826","14","5500","GS@IND","IND","GS","","","",""
"17003-9556","SG","Eric","","Gordon","25.115384615384617","13","5500","HOU@DET","HOU","DET","","","",""
"17003-15771","PF","Gorgui","","Dieng","25.60833231608073","12","5500","BOS@MIN","MIN","BOS","","","",""
"17003-23096","SG","Evan","","Fournier","24.2999995304988","13","5400","ORL@MIL","ORL","MIL","","","",""
"17003-12511","PG","Ish","","Smith","24.307141985212052","14","5400","HOU@DET","DET","HOU","","","",""
"17003-9579","PF","Zach","","Randolph","24.946152907151443","13","5400","MEM@CHA","MEM","CHA","","","",""
"17003-23670","PG","Marcus","","Smart","22.910000610351563","10","5300","BOS@MIN","BOS","MIN","","","",""
"17003-14511","PF","Markieff","","Morris","25.008333841959637","12","5300","PHO@WAS","WAS","PHO","","","",""
"17003-15758","SF","Michael","","Kidd-Gilchrist","24.209089799360797","11","5300","MEM@CHA","CHA","MEM","","","",""
"17003-14512","SF","Marcus","","Morris","24.192858014787948","14","5200","HOU@DET","DET","HOU","","","",""
"17003-9538","SF","Trevor","","Ariza","25","13","5200","HOU@DET","HOU","DET","","","",""
"17003-9666","PF","Thaddeus","","Young","24.385713849748885","14","5200","GS@IND","IND","GS","","","",""
"17003-58084","SF","Justise","","Winslow","25.433332655164932","9","5000","MIA@PHI","MIA","PHI","O","Wrist","",""
"17003-16220","SG","Dion","","Waiters","23.51666768391927","12","5000","MIA@PHI","MIA","PHI","GTD","Groin","",""
"17003-41594","SF","Aaron","","Gordon","21.630770169771633","13","4900","ORL@MIL","ORL","MIL","","","",""
"17003-71420","PG","Sergio","","Rodriguez","22.76153799203726","13","4900","MIA@PHI","PHI","MIA","","","",""
"17003-15814","PF","Alex","","Len","21.864286150251115","14","4900","PHO@WAS","PHO","WAS","","","",""
"17003-12337","C","Greg","","Monroe","22.89090936834162","11","4800","ORL@MIL","MIL","ORL","","","",""
"17003-9772","PF","Ryan","","Anderson","20.553847092848557","13","4700","HOU@DET","HOU","DET","","","",""
"17003-14506","SG","Brandon","","Knight","20.121429443359375","14","4700","PHO@WAS","PHO","WAS","","","",""
"17003-14537","SF","Chandler","","Parsons","12.516666412353516","6","4700","MEM@CHA","MEM","CHA","O","Knee","",""
"17003-9451","PF","Marvin","","Williams","21.89166768391927","12","4700","MEM@CHA","CHA","MEM","","","",""
"17003-9473","C","Tyson","","Chandler","22.950000762939453","8","4700","PHO@WAS","PHO","WAS","GTD","Personal","",""
"17003-15636","SG","Kentavious","","Caldwell-Pope","21.92142813546317","14","4700","HOU@DET","DET","HOU","","","",""
"17003-9655","SG","J.J.","","Redick","20.15714372907366","14","4700","TOR@LAC","LAC","TOR","","","",""
"17003-9799","SG","Wesley","","Matthews","21.16363664106889","11","4600","DAL@SA","DAL","SA","","","",""
"17003-12474","PG","Patrick","","Beverley","21.549999237060547","2","4600","HOU@DET","HOU","DET","","","",""
"17003-9702","PG","Tony","","Parker","19.144444783528645","9","4600","DAL@SA","SA","DAL","","","",""
"17003-18600","PG","Tyler","","Johnson","23.683334350585938","12","4500","MIA@PHI","MIA","PHI","","","",""
"17003-14539","PF","Jon","","Leuer","21.692858014787948","14","4500","HOU@DET","DET","HOU","","","",""
"17003-9953","C","Ian","","Mahinmi","22.597183442451584","71","4500","PHO@WAS","WAS","PHO","O","Knee","",""
"17003-15691","C","Cody","","Zeller","22.1454551003196","11","4500","MEM@CHA","CHA","MEM","O","Shoulder","",""
"17003-14505","C","Bismack","","Biyombo","18.483333587646484","12","4400","ORL@MIL","ORL","MIL","","","",""
"17003-58083","C","Jahlil","","Okafor","17.78333282470703","12","4400","MIA@PHI","PHI","MIA","","","",""
"17003-55056","PF","Dario","","Saric","20.623077392578125","13","4400","MIA@PHI","PHI","MIA","","","",""
"17003-16233","SG","Josh","","Richardson","19.475000381469727","8","4400","MIA@PHI","MIA","PHI","","","",""
"17003-9725","SF","C.J.","","Miles","20.400000939002403","13","4400","GS@IND","IND","GS","O","Knee","",""
"17003-16448","PF","Frank","","Kaminsky","20.389999389648438","10","4300","MEM@CHA","CHA","MEM","","","",""
"17003-20064","PG","Matthew","","Dellavedova","20.983333587646484","12","4300","ORL@MIL","MIL","ORL","","","",""
"17003-9601","C","Andrew","","Bogut","19.480000305175782","10","4300","DAL@SA","DAL","SA","O","Calf","",""
"17003-20491","SF","Robert","","Covington","17.90769254244291","13","4200","MIA@PHI","PHI","MIA","","","",""
"17003-15405","PF","JaMychal","","Green","18","13","4200","MEM@CHA","MEM","CHA","","","",""
"17003-17542","C","Alan","","Williams","16.660000610351563","5","4200","PHO@WAS","PHO","WAS","","","",""
"17003-15583","SG","Seth","","Curry","17.983333587646484","12","4200","DAL@SA","DAL","SA","","","",""
"17003-9654","SF","Vince","","Carter","19.23846200796274","13","4200","MEM@CHA","MEM","CHA","","","",""
"17003-9758","SG","Danny","","Green","17.38000030517578","5","4100","DAL@SA","SA","DAL","","","",""
"17003-17491","SF","James","","Ennis","19.253846388596756","13","4100","MEM@CHA","MEM","CHA","","","",""
"17003-9966","SF","James","","Johnson","19.141666412353516","12","4100","MIA@PHI","MIA","PHI","","","",""
"17003-40200","C","Lucas","","Nogueira","17.72857121058873","7","4100","TOR@LAC","TOR","LAC","","","",""
"17003-15952","C","John","","Henson","14.090909090909092","11","4000","ORL@MIL","MIL","ORL","","","",""
"17003-23407","SF","P.J.","","Tucker","14.614286150251116","14","4000","PHO@WAS","PHO","WAS","","","",""
"17003-9862","PF","Amir","","Johnson","17.23076923076923","13","3900","BOS@MIN","BOS","MIN","","","",""
"17003-15559","SG","Jeremy","","Lamb","14.633333841959635","3","3900","MEM@CHA","CHA","MEM","O","Hamstring","",""
"17003-9951","SG","Gerald","","Henderson","16.846153846153847","13","3900","MIA@PHI","PHI","MIA","","","",""
"17003-23801","SG","Nik","","Stauskas","14.815385084885817","13","3900","MIA@PHI","PHI","MIA","","","",""
"17003-9598","PF","Ersan","","Ilyasova","18.100000234750603","13","3900","MIA@PHI","PHI","MIA","","","",""
"17003-9664","SF","Andre","","Iguodala","16.76153799203726","13","3900","GS@IND","GS","IND","","","",""
"17003-9677","PF","Jared","","Dudley","17.55714307512556","14","3900","PHO@WAS","PHO","WAS","","","",""
"17003-9715","SF","Marco","","Belinelli","17.008333841959637","12","3900","MEM@CHA","CHA","MEM","","","",""
"17003-16405","SF","Terrence","","Ross","15.75","12","3800","TOR@LAC","TOR","LAC","","","",""
"17003-12340","PF","Patrick","","Patterson","18.107691838191105","13","3800","TOR@LAC","TOR","LAC","","","",""
"17003-58463","PG","Tyler","","Ulis","12.200000217982701","7","3800","PHO@WAS","PHO","WAS","","","",""
"17003-9939","PG","Patty","","Mills","17.830769465519833","13","3800","DAL@SA","SA","DAL","","","",""
"17003-9448","SG","Jamal","","Crawford","16.814285278320312","14","3800","TOR@LAC","LAC","TOR","","","",""
"17003-9454","C","Zaza","","Pachulia","15.976922842172476","13","3800","GS@IND","GS","IND","","","",""
"17003-9458","SG","Tony","","Allen","14.699999491373697","6","3800","MEM@CHA","MEM","CHA","GTD","Groin","",""
"17003-71468","PG","Jonathan","","Gibson","27","2","3800","DAL@SA","DAL","SA","","","",""
"17003-18393","PG","T.J.","","McConnell","15.330769465519833","13","3800","MIA@PHI","PHI","MIA","","","",""
"17003-9787","SF","DeMarre","","Carroll","16.19090964577415","11","3700","TOR@LAC","TOR","LAC","","","",""
"17003-12368","PF","Nemanja","","Bjelica","13.458333333333334","12","3700","BOS@MIN","MIN","BOS","","","",""
"17003-17517","SF","Tony","","Snell","15.381817904385654","11","3700","ORL@MIL","MIL","ORL","","","",""
"17003-60021","PF","Pascal","","Siakam","13.169230534480167","13","3700","TOR@LAC","TOR","LAC","","","",""
"17003-14500","PF","Derrick","","Williams","10.216666539510092","6","3700","MIA@PHI","MIA","PHI","","","",""
"17003-42665","PG","Andrew","","Harrison","14.941666920979818","12","3700","MEM@CHA","MEM","CHA","","","",""
"17003-9466","PG","D.J.","","Augustin","14.061538696289062","13","3700","ORL@MIL","ORL","MIL","","","",""
"17003-16196","PF","Dwight","","Powell","15.783332824707031","12","3700","DAL@SA","DAL","SA","","","",""
"17003-9700","C","Spencer","","Hawes","17.345454822887074","11","3700","MEM@CHA","CHA","MEM","","","",""
"17003-22541","C","Kelly","","Olynyk","15.714285714285714","7","3600","BOS@MIN","BOS","MIN","","","",""
"17003-42677","PG","Terry","","Rozier","14.438461303710938","13","3600","BOS@MIN","BOS","MIN","","","",""
"17003-23744","SF","Justin","","Anderson","16.241666158040363","12","3600","DAL@SA","DAL","SA","","","",""
"17003-23776","PF","Montrezl","","Harrell","13.449999491373697","6","3600","HOU@DET","HOU","DET","","","",""
"17003-15591","C","Miles","","Plumlee","8.97499974568685","12","3600","ORL@MIL","MIL","ORL","","","",""
"17003-15631","SG","Hollis","","Thompson","14.569230299729567","13","3600","MIA@PHI","PHI","MIA","","","",""
"17003-58661","SG","Rashad","","Vaughn","9.799999660915798","9","3600","ORL@MIL","MIL","ORL","","","",""
"17003-9512","C","Nene","","Hilario","15.281818736683238","11","3600","HOU@DET","HOU","DET","","","",""
