"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16888-9642","PG","Russell","","Westbrook","53.75714111328125","7","11500","TOR@OKC","OKC","TOR","","","",""
"16888-9644","SG","James","","Harden","56.5","7","11100","HOU@SA","HOU","SA","","","",""
"16888-9646","SF","Kevin","","Durant","47.528573172433035","7","9600","DAL@GS","GS","DAL","","","",""
"16888-9623","PG","Chris","","Paul","44.91428484235491","7","9400","POR@LAC","LAC","POR","","","",""
"16888-20848","PG","Damian","","Lillard","45.1875","8","9300","POR@LAC","POR","LAC","","","",""
"16888-12332","PG","John","","Wall","43.039999389648436","5","9100","BOS@WAS","WAS","BOS","","","",""
"16888-9524","PG","Stephen","","Curry","39.15714372907366","7","8900","DAL@GS","GS","DAL","","","",""
"16888-14513","SF","Kawhi","","Leonard","42.08571515764509","7","8800","HOU@SA","SA","HOU","","","",""
"16888-9714","SG","DeMar","","DeRozan","42.79999796549479","6","8800","TOR@OKC","TOR","OKC","","","",""
"16888-58462","C","Karl-Anthony","","Towns","37.98333231608073","6","8700","MIN@ORL","MIN","ORL","","","",""
"16888-9560","PF","Blake","","Griffin","38.01428658621652","7","8500","POR@LAC","LAC","POR","","","",""
"16888-15860","PF","Draymond","","Green","39.5","7","8400","DAL@GS","GS","DAL","","","",""
"16888-12341","SF","Paul","","George","33.65714372907366","7","8200","PHI@IND","IND","PHI","","","",""
"16888-9660","C","Dwight","","Howard","37.028573172433035","7","8200","CHI@ATL","ATL","CHI","","","",""
"16888-14559","PG","Isaiah","","Thomas","39.28333282470703","6","8100","BOS@WAS","BOS","WAS","","","",""
"16888-15557","C","Andre","","Drummond","36.5","7","8100","DET@PHO","DET","PHO","","","",""
"16888-9729","PF","Paul","","Millsap","35.214285714285715","7","8000","CHI@ATL","ATL","CHI","","","",""
"16888-14507","PG","Kemba","","Walker","36.81666564941406","6","8000","UTA@CHA","CHA","UTA","","","",""
"16888-9535","PG","Kyle","","Lowry","33.5","6","7600","TOR@OKC","TOR","OKC","","","",""
"16888-14528","SF","Jimmy","","Butler","32.47142900739397","7","7600","CHI@ATL","CHI","ATL","","","",""
"16888-9508","SF","Carmelo","","Anthony","33.949999491373696","6","7500","BKN@NY","NY","BKN","","","",""
"16888-9688","PF","LaMarcus","","Aldridge","29.616666158040363","6","7400","HOU@SA","SA","HOU","","","",""
"16888-12366","SF","Gordon","","Hayward","32.95000076293945","2","7200","UTA@CHA","UTA","CHA","","","",""
"16888-19067","SG","C.J.","","McCollum","35.287498474121094","8","7100","POR@LAC","POR","LAC","","","",""
"16888-12355","PG","Eric","","Bledsoe","31.850000381469727","8","7100","DET@PHO","PHO","DET","","","",""
"16888-14514","C","Nikola","","Vucevic","30.785714285714285","7","7100","MIN@ORL","ORL","MIN","","","",""
"16888-12334","SG","Avery","","Bradley","36.3999989827474","6","6900","BOS@WAS","BOS","WAS","","","",""
"16888-9621","C","Brook","","Lopez","26.883333841959637","6","6900","BKN@NY","BKN","NY","","","",""
"16888-58253","C","Myles","","Turner","31.728572300502233","7","6800","PHI@IND","IND","PHI","","","",""
"16888-23825","PF","Nerlens","","Noel","27.719402256296643","67","6800","PHI@IND","PHI","IND","O","Knee","",""
"16888-9453","C","Al","","Horford","29.399998982747395","3","6700","BOS@WAS","BOS","WAS","O","Concussion","",""
"16888-9561","C","DeAndre","","Jordan","26.685714721679688","7","6700","POR@LAC","LAC","POR","","","",""
"16888-9585","SG","Dwyane","","Wade","28.114286150251115","7","6700","CHI@ATL","CHI","ATL","","","",""
"16888-58460","SG","Devin","","Booker","28.228572300502233","7","6700","DET@PHO","PHO","DET","","","",""
"16888-63122","PF","Kristaps","","Porzingis","30.383333841959637","6","6600","BKN@NY","NY","BKN","","","",""
"16888-9500","PF","Dirk","","Nowitzki","24.5","3","6500","DAL@GS","DAL","GS","O","Achilles","",""
"16888-40203","C","Rudy","","Gobert","27.174999237060547","8","6500","UTA@CHA","UTA","CHA","","","",""
"16888-9809","SG","Nicolas","","Batum","28.850001017252605","6","6400","UTA@CHA","CHA","UTA","","","",""
"16888-23120","SF","T.J.","","Warren","32.400001525878906","8","6400","DET@PHO","PHO","DET","","","",""
"16888-9475","PG","Derrick","","Rose","29.816665649414062","6","6300","BKN@NY","NY","BKN","","","",""
"16888-9722","PG","Deron","","Williams","25.939999389648438","5","6300","DAL@GS","DAL","GS","O","Calf","",""
"16888-9703","PG","George","","Hill","32.785714285714285","7","6300","UTA@CHA","UTA","CHA","GTD","Finger","",""
"16888-12443","PG","Jeremy","","Lin","30.060000610351562","5","6300","BKN@NY","BKN","NY","O","Hamstring","",""
"16888-14496","PG","Ricky","","Rubio","18.75","2","6100","MIN@ORL","MIN","ORL","O","Elbow","",""
"16888-14503","C","Jonas","","Valanciunas","28.7","5","6100","TOR@OKC","TOR","OKC","GTD","Knee","",""
"16888-15771","PF","Gorgui","","Dieng","26.149998982747395","6","6000","MIN@ORL","MIN","ORL","","","",""
"16888-9661","C","Marcin","","Gortat","30.0500005086263","6","6000","BOS@WAS","WAS","BOS","","","",""
"16888-40201","PG","Dennis","","Schroder","28.128570556640625","7","6000","CHI@ATL","ATL","CHI","","","",""
"16888-15800","SF","Jae","","Crowder","27.25","4","5900","BOS@WAS","BOS","WAS","O","Ankle","",""
"16888-9446","PG","Jeff","","Teague","25.67142813546317","7","5900","PHI@IND","IND","PHI","","","",""
"16888-14518","PF","Tobias","","Harris","26.214285714285715","7","5900","DET@PHO","DET","PHO","","","",""
"16888-49116","SF","Andrew","","Wiggins","29.5","6","5900","MIN@ORL","MIN","ORL","","","",""
"16888-14509","SG","Klay","","Thompson","25.871429443359375","7","5900","DAL@GS","GS","DAL","","","",""
"16888-40783","SG","Zach","","LaVine","25.01666768391927","6","5900","MIN@ORL","MIN","ORL","","","",""
"16888-9481","PF","Taj","","Gibson","27.457142421177455","7","5800","CHI@ATL","CHI","ATL","","","",""
"16888-41594","SF","Aaron","","Gordon","26.014286586216517","7","5800","MIN@ORL","ORL","MIN","","","",""
"16888-14512","SF","Marcus","","Morris","26.514286586216517","7","5800","DET@PHO","DET","PHO","","","",""
"16888-12351","PF","Derrick","","Favors","22.099999564034597","7","5800","UTA@CHA","UTA","CHA","","","",""
"16888-9570","C","Pau","","Gasol","22.271427699497767","7","5800","HOU@SA","SA","HOU","","","",""
"16888-9495","PG","J.J.","","Barea","29.728572300502233","7","5700","DAL@GS","DAL","GS","","","",""
"16888-15946","SF","Harrison","","Barnes","30.599999564034597","7","5700","DAL@GS","DAL","GS","","","",""
"16888-19138","PG","Elfrid","","Payton","24.428571428571427","7","5600","MIN@ORL","ORL","MIN","","","",""
"16888-23096","SG","Evan","","Fournier","24.371429443359375","7","5600","MIN@ORL","ORL","MIN","","","",""
"16888-14511","PF","Markieff","","Morris","26.583333333333332","6","5600","BOS@WAS","WAS","BOS","","","",""
"16888-15595","SG","Bradley","","Beal","26.1999994913737","6","5600","BOS@WAS","WAS","BOS","","","",""
"16888-15758","SF","Michael","","Kidd-Gilchrist","25.48333231608073","6","5500","UTA@CHA","CHA","UTA","GTD","Back","",""
"16888-9455","PG","Rajon","","Rondo","23.84285627092634","7","5500","CHI@ATL","CHI","ATL","","","",""
"16888-9526","SG","Monta","","Ellis","22.15714372907366","7","5500","PHI@IND","IND","PHI","","","",""
"16888-9666","PF","Thaddeus","","Young","22.58571515764509","7","5500","PHI@IND","IND","PHI","","","",""
"16888-9957","PF","Serge","","Ibaka","22.371429443359375","7","5400","MIN@ORL","ORL","MIN","","","",""
"16888-71420","PG","Sergio","","Rodriguez","25.866666158040363","6","5400","PHI@IND","PHI","IND","","","",""
"16888-15684","SG","Victor","","Oladipo","22.185714721679688","7","5300","TOR@OKC","OKC","TOR","","","",""
"16888-12350","PF","Trevor","","Booker","28.599999564034597","7","5300","BKN@NY","BKN","NY","","","",""
"16888-12511","PG","Ish","","Smith","21.971429007393972","7","5300","DET@PHO","DET","PHO","","","",""
"16888-15904","SG","Rodney","","Hood","26.837499618530273","8","5300","UTA@CHA","UTA","CHA","","","",""
"16888-9772","PF","Ryan","","Anderson","21.714285714285715","7","5200","HOU@SA","HOU","SA","","","",""
"16888-15628","SF","Otto","","Porter","26.21666717529297","6","5200","BOS@WAS","WAS","BOS","","","",""
"16888-14516","PF","Enes","","Kanter","22.057141985212052","7","5200","TOR@OKC","OKC","TOR","","","",""
"16888-15590","C","Mason","","Plumlee","24.725000381469727","8","5200","POR@LAC","POR","LAC","","","",""
"16888-49111","C","Joel","","Embiid","29.560000610351562","5","5200","PHI@IND","PHI","IND","O","Rest","",""
"16888-58083","C","Jahlil","","Okafor","19.339999389648437","5","5100","PHI@IND","PHI","IND","","","",""
"16888-23169","C","Steven","","Adams","25.24285670689174","7","5100","TOR@OKC","OKC","TOR","","","",""
"16888-9556","SG","Eric","","Gordon","22.928571428571427","7","5000","HOU@SA","HOU","SA","","","",""
"16888-9451","PF","Marvin","","Williams","21.75","6","4900","UTA@CHA","CHA","UTA","","","",""
"16888-23670","PG","Marcus","","Smart","20.3000005086263","3","4900","BOS@WAS","BOS","WAS","","","",""
"16888-15520","SG","Sean","","Kilpatrick","25.071428571428573","7","4900","BKN@NY","BKN","NY","","","",""
"16888-9538","SF","Trevor","","Ariza","23.142857142857142","7","4900","HOU@SA","HOU","SA","","","",""
"16888-15814","C","Alex","","Len","19.274999618530273","8","4800","DET@PHO","PHO","DET","","","",""
"16888-15691","C","Cody","","Zeller","22.149998982747395","6","4800","UTA@CHA","CHA","UTA","","","",""
"16888-9473","C","Tyson","","Chandler","24.371429443359375","7","4800","DET@PHO","PHO","DET","O","Personal","",""
"16888-12342","PF","Al-Farouq","","Aminu","19.762500762939453","8","4800","POR@LAC","POR","LAC","GTD","Calf","",""
"16888-23802","PG","Kris","","Dunn","17.616666158040363","6","4800","MIN@ORL","MIN","ORL","","","",""
"16888-9799","SG","Wesley","","Matthews","21.857142857142858","7","4600","DAL@GS","DAL","GS","","","",""
"16888-14506","SG","Brandon","","Knight","17.325000762939453","8","4600","DET@PHO","PHO","DET","","","",""
"16888-9647","SF","Thabo","","Sefolosha","20.699999128069198","7","4600","CHI@ATL","ATL","CHI","","","",""
"16888-55059","C","Clint","","Capela","21.75714329310826","7","4600","HOU@SA","HOU","SA","","","",""
"16888-12474","PG","Patrick","","Beverley","21.270421847491196","71","4600","HOU@SA","HOU","SA","O","Knee","",""
"16888-15788","C","Justin","","Hamilton","18.714285714285715","7","4500","BKN@NY","BKN","NY","","","",""
"16888-9733","SG","Randy","","Foye","4.699999809265137","1","4500","BKN@NY","BKN","NY","","","",""
"16888-9873","C","Robin","","Lopez","19.400000435965403","7","4500","CHI@ATL","CHI","ATL","","","",""
