"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16762-9473","C","Tyson","Chandler","19","2","4200","GS@PHO","PHO","GS","","","",""
"16762-9601","C","Andrew","Bogut","18.549999237060547","2","4200","DAL@HOU","DAL","HOU","","","",""
"16762-16301","C","Dewayne","Dedmon","21.066666920979817","3","4100","SA@MIA","SA","MIA","","","",""
"16762-14539","PF","Jon","Leuer","22.299999237060547","2","4100","MIL@DET","DET","MIL","","","",""
"16762-9598","PF","Ersan","Ilyasova","15.25","2","4100","LAL@OKC","OKC","LAL","","","",""
"16762-17491","SF","James","Ennis","22.75","2","4100","WAS@MEM","MEM","WAS","","","",""
"16762-9638","PF","David","Lee","18.233333587646484","3","4100","SA@MIA","SA","MIA","","","",""
"16762-9664","SF","Andre","Iguodala","13.899999618530273","2","4100","GS@PHO","GS","PHO","","","",""
"16762-12424","C","Timofey","Mozgov","22.149999618530273","2","4100","LAL@OKC","LAL","OKC","","","",""
"16762-9778","PF","Josh","McRoberts","9.94047619047619","42","4000","SA@MIA","MIA","SA","GTD","Foot","",""
"16762-23407","SF","P.J.","Tucker","0.8500000238418579","2","4000","GS@PHO","PHO","GS","","","",""
"16762-23744","SF","Justin","Anderson","17.299999237060547","2","4000","DAL@HOU","DAL","HOU","","","",""
"16762-67707","PF","Marquese","Chriss","13.800000190734863","2","4000","GS@PHO","PHO","GS","","","",""
"16762-9512","C","Nene","Hilario","15.350000381469727","2","3900","DAL@HOU","HOU","DAL","","","",""
"16762-59358","PF","Domantas","Sabonis","10.800000190734863","2","3900","LAL@OKC","OKC","LAL","","","",""
"16762-18821","SF","Jonathon","Simmons","19.099999745686848","3","3900","SA@MIA","SA","MIA","","","",""
"16762-23178","SF","Mirza","Teletovic","11.75","2","3900","MIL@DET","MIL","DET","","","",""
"16762-9654","SF","Vince","Carter","13.5","2","3900","WAS@MEM","MEM","WAS","","","",""
"16762-17517","SF","Tony","Snell","7.400000095367432","1","3900","MIL@DET","MIL","DET","","","",""
"16762-58661","SG","Rashad","Vaughn","15.800000190734863","2","3900","MIL@DET","MIL","DET","","","",""
"16762-16233","SG","Josh","Richardson","12.805769700270433","52","3900","SA@MIA","MIA","SA","O","Knee","",""
"16762-9939","PG","Patty","Mills","20.6999994913737","3","3900","SA@MIA","SA","MIA","","","",""
"16762-34615","C","Willie","Reed","15.149999618530273","2","3800","SA@MIA","MIA","SA","","","",""
"16762-15583","SG","Seth","Curry","14.800000190734863","2","3800","DAL@HOU","DAL","HOU","","","",""
"16762-9587","SF","Michael","Beasley","6.449999809265137","2","3800","MIL@DET","MIL","DET","","","",""
"16762-42662","SF","Troy","Williams","8.5","1","3800","WAS@MEM","MEM","WAS","","","",""
"16762-9677","PF","Jared","Dudley","12.399999618530273","2","3800","GS@PHO","PHO","GS","","","",""
"16762-9712","PG","Jose","Calderon","18.316667344835068","72","3800","LAL@OKC","LAL","OKC","","","",""
"16762-15843","PG","Trey","Burke","11","1","3700","WAS@MEM","WAS","MEM","","","",""
"16762-15591","C","Miles","Plumlee","4.699999809265137","2","3700","MIL@DET","MIL","DET","","","",""
"16762-20992","PF","Larry","Nance Jr.","13.300000190734863","2","3700","LAL@OKC","LAL","OKC","","","",""
"16762-16196","PF","Dwight","Powell","13.350000381469727","2","3700","DAL@HOU","DAL","HOU","","","",""
"16762-9966","SF","James","Johnson","15.050000190734863","2","3700","SA@MIA","MIA","SA","","","",""
"16762-15730","PF","Thomas","Robinson","0","1","3700","LAL@OKC","LAL","OKC","","","",""
"16762-40206","SG","Alex","Abrines","2.200000047683716","1","3700","LAL@OKC","OKC","LAL","","","",""
"16762-9704","SG","Manu","Ginobili","20.549999237060547","2","3700","SA@MIA","SA","MIA","","","",""
"16762-66048","SF","Brandon","Ingram","6.800000190734863","2","3600","LAL@OKC","LAL","OKC","","","",""
"16762-37931","C","Aron","Baynes","15.850000381469727","2","3600","MIL@DET","DET","MIL","","","",""
"16762-16359","PG","Malcolm","Brogdon","12.850000381469727","2","3600","MIL@DET","MIL","DET","","","",""
"16762-9613","PG","Devin","Harris","14.212499618530273","64","3600","DAL@HOU","DAL","HOU","O","Toe","",""
"16762-9693","PG","Beno","Udrih","16.049999237060547","2","3600","MIL@DET","DET","MIL","","","",""
"16762-15952","PF","John","Henson","20.850000381469727","2","3600","MIL@DET","MIL","DET","","","",""
"16762-70819","PF","Dragan","Bender","8.800000190734863","2","3600","GS@PHO","PHO","GS","","","",""
"16762-40209","C","Joffrey","Lauvergne","3.9000000953674316","1","3600","LAL@OKC","OKC","LAL","","","",""
"16762-17218","PF","Andrew","Nicholson","20.399999618530273","1","3600","WAS@MEM","WAS","MEM","","","",""
"16762-9496","PG","Jason","Terry","8.899999618530273","1","3500","MIL@DET","MIL","DET","","","",""
"16762-58505","C","Chinanu","Onuaku","0","0","3500","DAL@HOU","HOU","DAL","","","",""
"16762-9490","C","Anderson","Varejao","1","1","3500","GS@PHO","GS","PHO","","","",""
"16762-17332","C","Tarik","Black","13.100000381469727","2","3500","LAL@OKC","LAL","OKC","","","",""
"16762-58350","SF","Stanley","Johnson","7.150000095367432","2","3500","MIL@DET","DET","MIL","","","",""
"16762-15532","SG","K.J.","McDaniels","12.800000190734863","2","3500","DAL@HOU","HOU","DAL","","","",""
"16762-15744","SG","Rodney","McGruder","13.75","2","3500","SA@MIA","MIA","SA","","","",""
"16762-9529","SG","Anthony","Morrow","7.755882711971507","68","3500","LAL@OKC","OKC","LAL","","","",""
"16762-9739","C","JaVale","McGee","2","1","3500","GS@PHO","GS","PHO","","","",""
"16762-9737","SG","Nick","Young","15.050000190734863","2","3500","LAL@OKC","LAL","OKC","","","",""
"16762-23097","SG","Tomas","Satoransky","4.699999809265137","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-14543","SF","Davis","Bertans","7.400000095367432","2","3500","SA@MIA","SA","MIA","","","",""
"16762-74101","PG","Bobby","Brown","0","1","3500","DAL@HOU","HOU","DAL","","","",""
"16762-15767","PF","Kyle","Wiltjer","0","1","3500","DAL@HOU","HOU","DAL","","","",""
"16762-41082","C","Damian","Jones","0","0","3500","GS@PHO","GS","PHO","O","Pectoral","",""
"16762-63826","C","Boban","Marjanovic","2.5999999046325684","2","3500","MIL@DET","DET","MIL","","","",""
"16762-14532","SF","Kyle","Singler","6.400000095367432","2","3500","LAL@OKC","OKC","LAL","","","",""
"16762-17542","C","Alan","Williams","9.40999984741211","10","3500","GS@PHO","PHO","GS","","","",""
"16762-64017","C","Salah","Mejri","2","1","3500","DAL@HOU","DAL","HOU","","","",""
"16762-16335","SG","John","Jenkins","6.7418603231740555","43","3500","GS@PHO","PHO","GS","","","",""
"16762-15585","SG","Michael","Gbinije","1.75","2","3500","MIL@DET","DET","MIL","","","",""
"16762-58576","PF","Kevon","Looney","5.300000190734863","2","3500","GS@PHO","GS","PHO","","","",""
"16762-16348","SG","Darrun","Hilliard","0.5","1","3500","MIL@DET","DET","MIL","","","",""
"16762-12349","SF","Luke","Babbitt","10.899999618530273","2","3500","SA@MIA","MIA","SA","","","",""
"16762-71469","SG","Nicolas","Brussino","2.75","2","3500","DAL@HOU","DAL","HOU","","","",""
"16762-66129","PF","Deyonta","Davis","2.200000047683716","2","3500","WAS@MEM","MEM","WAS","","","",""
"16762-9589","PF","Udonis","Haslem","4.837837837837838","37","3500","SA@MIA","MIA","SA","","","",""
"16762-23148","PG","Semaj","Christon","8.300000190734863","2","3500","LAL@OKC","OKC","LAL","","","",""
"16762-16376","SF","Dorian","Finney-Smith","0.6000000238418579","2","3500","DAL@HOU","DAL","HOU","","","",""
"16762-9568","SF","Metta","World Peace","0","1","3500","LAL@OKC","LAL","OKC","","","",""
"16762-9895","SF","Steve","Novak","2.9","10","3500","MIL@DET","MIL","DET","","","",""
"16762-42665","PG","Andrew","Harrison","8.800000190734863","2","3500","WAS@MEM","MEM","WAS","","","",""
"16762-17747","SG","Ian","Clark","5","2","3500","GS@PHO","GS","PHO","","","",""
"16762-9629","PF","David","West","3.799999952316284","2","3500","GS@PHO","GS","PHO","","","",""
"16762-23776","PF","Montrezl","Harrell","3.200000047683716","1","3500","DAL@HOU","HOU","DAL","","","",""
"16762-9606","SF","Corey","Brewer","7.449999809265137","2","3500","DAL@HOU","HOU","DAL","","","",""
"16762-23788","SG","Bryn","Forbes","2.5999999046325684","2","3500","SA@MIA","SA","MIA","","","",""
"16762-9649","PF","Nick","Collison","7.088135800119174","59","3500","LAL@OKC","OKC","LAL","","","",""
"16762-16191","SF","Josh","Huestis","5.8","5","3500","LAL@OKC","OKC","LAL","","","",""
"16762-40819","PF","Jarell","Martin","17.600000381469727","1","3500","WAS@MEM","MEM","WAS","","","",""
"16762-58658","SG","Patrick","McCaw","6.75","2","3500","GS@PHO","GS","PHO","O","Ankle","",""
"16762-66455","PF","Henry","Ellenson","4","2","3500","MIL@DET","DET","MIL","","","",""
"16762-9643","PG","Shaun","Livingston","5.550000190734863","2","3500","GS@PHO","GS","PHO","","","",""
"16762-9955","SG","Marcus","Thornton","6.699999809265137","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-9956","SG","Wayne","Ellington","12.87894720780222","76","3500","SA@MIA","MIA","SA","O","Quadriceps","",""
"16762-23743","PF","Daniel","Ochefu","1.2000000476837158","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-15955","PF","James Michael","McAdoo","5.660975758622333","41","3500","GS@PHO","GS","PHO","","","",""
"16762-15947","SG","Reggie","Bullock","7.029729894689612","37","3500","MIL@DET","DET","MIL","O","Back","",""
"16762-9669","PF","Jason","Smith","7","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-15469","PF","Quincy","Acy","2.0999999046325684","2","3500","DAL@HOU","DAL","HOU","","","",""
"16762-23716","SF","Kyle","Anderson","15.59999974568685","3","3500","SA@MIA","SA","MIA","","","",""
"16762-58153","SF","Kelly","Oubre Jr.","9.699999809265137","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-70820","PF","Thon","Maker","0","0","3500","MIL@DET","MIL","DET","","","",""
"16762-70827","C","Ivica","Zubac","0","0","3500","LAL@OKC","LAL","OKC","","","",""
"16762-66968","SF","Derrick","Jones Jr.","0","0","3500","GS@PHO","PHO","GS","","","",""
"16762-58463","PG","Tyler","Ulis","5.599999904632568","2","3500","GS@PHO","PHO","GS","","","",""
"16762-9674","SG","Leandro","Barbosa","1.2000000476837158","1","3500","GS@PHO","PHO","GS","","","",""
"16762-23294","SF","Danuel","House","0","0","3500","WAS@MEM","WAS","MEM","","","",""
"16762-42689","PG","Tyler","Ennis","6.099999904632568","2","3500","DAL@HOU","HOU","DAL","","","",""
"16762-9935","C","Brandan","Wright","14.466667175292969","12","3500","WAS@MEM","MEM","WAS","O","Ankle","",""
"16762-23282","SF","Sam","Dekker","6.5","2","3500","DAL@HOU","HOU","DAL","","","",""
"16762-66521","PG","Marcelo","Huertas","8.899999618530273","2","3500","LAL@OKC","LAL","OKC","","","",""
"16762-20805","SG","Troy","Daniels","5.5","1","3500","WAS@MEM","MEM","WAS","GTD","Knee","",""
"16762-23273","C","A.J.","Hammons","1.5","1","3500","DAL@HOU","DAL","HOU","","","",""
"16762-67708","PG","Dejounte","Murray","2.9000000953674316","1","3500","SA@MIA","SA","MIA","","","",""
"16762-16246","SG","Sheldon","McClellan","11","1","3500","WAS@MEM","WAS","MEM","","","",""
"16762-74164","PG","Nicolas","Laprovittola","9.399999618530273","2","3500","SA@MIA","SA","MIA","","","",""
