"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16906-9642","PG","Russell","","Westbrook","53.650001525878906","8","11500","LAC@OKC","OKC","LAC","","","",""
"16906-9488","SF","LeBron","","James","47.557141985212056","7","9900","CLE@WAS","CLE","WAS","","","",""
"16906-12362","C","DeMarcus","","Cousins","42.17000122070313","10","9500","SAC@POR","SAC","POR","","","",""
"16906-20848","PG","Damian","","Lillard","41.02222357855903","9","9300","SAC@POR","POR","SAC","","","",""
"16906-9623","PG","Chris","","Paul","43.712501525878906","8","9300","LAC@OKC","LAC","OKC","","","",""
"16906-12332","PG","John","","Wall","41.21666717529297","6","9000","CLE@WAS","WAS","CLE","","","",""
"16906-9714","SG","DeMar","","DeRozan","44.22857230050223","7","9000","TOR@CHA","TOR","CHA","","","",""
"16906-14513","SF","Kawhi","","Leonard","42.8125","8","8900","DET@SA","SA","DET","","","",""
"16906-9560","PF","Blake","","Griffin","39.650001525878906","8","8700","LAC@OKC","LAC","OKC","","","",""
"16906-12341","SF","Paul","","George","34.712501525878906","8","8500","IND@PHI","IND","PHI","","","",""
"16906-14559","PG","Isaiah","","Thomas","39.699999128069194","7","8200","NY@BOS","BOS","NY","","","",""
"16906-15557","C","Andre","","Drummond","37.287498474121094","8","8200","DET@SA","DET","SA","","","",""
"16906-14507","PG","Kemba","","Walker","37.557141985212056","7","8100","TOR@CHA","CHA","TOR","","","",""
"16906-9535","PG","Kyle","","Lowry","35.32857186453683","7","7800","TOR@CHA","TOR","CHA","","","",""
"16906-9508","SF","Carmelo","","Anthony","34.442858014787944","7","7700","NY@BOS","NY","BOS","","","",""
"16906-9577","SF","Rudy","","Gay","34.80000135633681","9","7600","SAC@POR","SAC","POR","","","",""
"16906-9874","PF","Kevin","","Love","36.08571515764509","7","7500","CLE@WAS","CLE","WAS","","","",""
"16906-12366","SF","Gordon","","Hayward","36.43333435058594","3","7400","UTA@ORL","UTA","ORL","","","",""
"16906-14514","C","Nikola","","Vucevic","33.412498474121094","8","7400","UTA@ORL","ORL","UTA","","","",""
"16906-14498","PG","Kyrie","","Irving","34.31428527832031","7","7400","CLE@WAS","CLE","WAS","","","",""
"16906-9688","PF","LaMarcus","","Aldridge","29.099999564034597","7","7300","DET@SA","SA","DET","","","",""
"16906-19067","SG","C.J.","","McCollum","32.78888956705729","9","7100","SAC@POR","POR","SAC","","","",""
"16906-63122","PF","Kristaps","","Porzingis","31.485713413783483","7","6900","NY@BOS","NY","BOS","","","",""
"16906-12334","SG","Avery","","Bradley","35.857142857142854","7","6900","NY@BOS","BOS","NY","","","",""
"16906-58253","C","Myles","","Turner","31.674999237060547","8","6800","IND@PHI","IND","PHI","","","",""
"16906-23825","PF","Nerlens","","Noel","27.719402256296643","67","6800","IND@PHI","PHI","IND","O","Knee","",""
"16906-9453","C","Al","","Horford","29.399998982747395","3","6700","NY@BOS","BOS","NY","O","Concussion","",""
"16906-9561","C","DeAndre","","Jordan","27.512500762939453","8","6700","LAC@OKC","LAC","OKC","","","",""
"16906-40203","C","Rudy","","Gobert","27.233334011501736","9","6500","UTA@ORL","UTA","ORL","","","",""
"16906-9446","PG","Jeff","","Teague","28.825000762939453","8","6300","IND@PHI","IND","PHI","","","",""
"16906-9624","PG","Darren","","Collison","20.549999237060547","2","6300","SAC@POR","SAC","POR","","","",""
"16906-9703","PG","George","","Hill","32.785714285714285","7","6300","UTA@ORL","UTA","ORL","GTD","Finger","",""
"16906-9809","SG","Nicolas","","Batum","27.571428571428573","7","6200","TOR@CHA","CHA","TOR","","","",""
"16906-9475","PG","Derrick","","Rose","28.642857142857142","7","6200","NY@BOS","NY","BOS","","","",""
"16906-14503","C","Jonas","","Valanciunas","28.7","5","6100","TOR@CHA","TOR","CHA","GTD","Knee","",""
"16906-15628","SF","Otto","","Porter","32.300000871930806","7","6000","CLE@WAS","WAS","CLE","","","",""
"16906-9661","C","Marcin","","Gortat","30.014286586216517","7","6000","CLE@WAS","WAS","CLE","","","",""
"16906-15800","SF","Jae","","Crowder","27.25","4","5900","NY@BOS","BOS","NY","O","Ankle","",""
"16906-12351","PF","Derrick","","Favors","23.337499618530273","8","5900","UTA@ORL","UTA","ORL","","","",""
"16906-14512","SF","Marcus","","Morris","26.399999618530273","8","5800","DET@SA","DET","SA","","","",""
"16906-14518","PF","Tobias","","Harris","25.387500762939453","8","5800","DET@SA","DET","SA","","","",""
"16906-19138","PG","Elfrid","","Payton","25.512500762939453","8","5700","UTA@ORL","ORL","UTA","","","",""
"16906-41594","SF","Aaron","","Gordon","24.362499237060547","8","5600","UTA@ORL","ORL","UTA","","","",""
"16906-9570","C","Pau","","Gasol","21.100000381469727","8","5600","DET@SA","SA","DET","","","",""
"16906-15684","SG","Victor","","Oladipo","23.612499237060547","8","5500","LAC@OKC","OKC","LAC","","","",""
"16906-23096","SG","Evan","","Fournier","23.524999618530273","8","5500","UTA@ORL","ORL","UTA","","","",""
"16906-15758","SF","Michael","","Kidd-Gilchrist","24.599999564034597","7","5400","TOR@CHA","CHA","TOR","O","Back","",""
"16906-14511","PF","Markieff","","Morris","24.599999564034597","7","5400","CLE@WAS","WAS","CLE","","","",""
