Pos,Player,Salary,Fpts,$/Point
PG,John Wall,10500,48.49,$ 216.54
PG,Kyle Lowry,8700,42.82,$ 203.18
SG,Norman Powell,4200,25.77,$ 162.98
SG,Gary Harris,5000,25.68,$ 194.70
SF,Trevor Ariza,5100,25.22,$ 202.22
SF,Evan Turner,4800,24.46,$ 196.24
PF,Ryan Anderson,5000,25.77,$ 194.02
PF,Al-Farouq Aminu,5300,25.5,$ 207.84
C,DeMarcus Cousins,11400,55.22,$ 206.45
,,60000,298.93,$ 200.72
