Pos,Player,Salary,Fpts,$/Point
PG,Kyle Lowry,8600,42.57,$ 202.02
PG,Elfrid Payton,6500,32.26,$ 201.49
SG,Norman Powell,4200,24.71,$ 169.97
SG,Dion Waiters,6200,33.69,$ 184.03
SF,Paul George,7300,38.2,$ 191.10
SF,LeBron James,10800,49.6,$ 217.74
PF,Kevin Love,7900,39.44,$ 200.30
PF,JaMychal Green,4500,23.69,$ 189.95
C,Willie Reed,3900,25.74,$ 151.52
,,59900,309.9,$ 193.29
