Pos,Player,Salary,Fpts,$/Point
PG,Mike Conley,7600,36.34,$ 209.14
PG,Reggie Jackson,6400,33.57,$ 190.65
SG,James Harden,11800,54.64,$ 215.96
SG,Victor Oladipo,5700,31.87,$ 178.85
SF,Jimmy Butler,9400,43.24,$ 217.39
SF,Marcus Morris,4700,25.44,$ 184.75
PF,Ryan Anderson,5000,27.8,$ 179.86
PF,JaMychal Green,4400,25.87,$ 170.08
C,Joakim Noah,4900,27.29,$ 179.55
,,59900,306.06,$ 195.71
