Pos,Player,Salary,Fpts,$/Point
PG,Derrick Rose,5900,29.93,$ 197.13
PG,Russell Westbrook,12900,58.24,$ 221.50
SG,Tony Allen,4100,21.16,$ 193.76
SG,Buddy Hield,5400,27.28,$ 197.95
SF,Marcus Morris,5000,25,$ 200.00
SF,Kawhi Leonard,9100,44.73,$ 203.44
PF,LaMarcus Aldridge,7300,35.33,$ 206.62
PF,Zach Randolph,5200,28.7,$ 181.18
C,Guillermo Hernangomez,5100,30.01,$ 169.94
,,60000,300.38,$ 199.75
