Pos,Player,Salary,Fpts,$/Point
PG,Kyle Lowry,8400,42.42,$ 198.02
PG,Elfrid Payton,6700,34.96,$ 191.65
SG,J.J. Redick,4700,24.69,$ 190.36
SG,Bradley Beal,6700,30.68,$ 218.38
SF,Jimmy Butler,9600,43.87,$ 218.83
SF,Robert Covington,5400,26.86,$ 201.04
PF,LaMarcus Aldridge,7600,36.72,$ 206.97
PF,David Lee,5100,29.05,$ 175.56
C,Jonas Valanciunas,5800,28.27,$ 205.16
,,60000,297.52,$ 201.67
