Pos,Player,Salary,Fpts,$/Point
PG,Dennis Schroder,7000,34.13,$ 205.10
PG,Ricky Rubio,6200,30.82,$ 201.17
SG,James Harden,11600,53.85,$ 215.41
SG,Nicolas Batum,7500,36.49,$ 205.54
SF,Moe Harkless,4700,23.19,$ 202.67
SF,Stanley Johnson,3500,17.74,$ 197.29
PF,Kevin Love,7700,36.89,$ 208.73
PF,Derrick Favors,4700,24.83,$ 189.29
C,Nikola Vucevic,7000,35.97,$ 194.61
,,59900,293.91,$ 203.80
