Pos,Player,Salary,Fpts,$/Point
PG,Cameron Payne,3500,15.61,$ 224.22
PG,Russell Westbrook,12800,58.49,$ 218.84
SG,Klay Thompson,7000,34.14,$ 205.04
SG,Nicolas Batum,7300,35.94,$ 203.12
SF,Jimmy Butler,9000,41.2,$ 218.45
SF,Moe Harkless,4800,23.39,$ 205.22
PF,Nikola Mirotic,4200,21.85,$ 192.22
PF,Marvin Williams,5200,26.47,$ 196.45
C,Frank Kaminsky,6200,31.34,$ 197.83
,,60000,288.43,$ 208.02
