Pos,Player,Salary,Fpts,$/Point
PG,Brandon Jennings,6500,33.73,$ 192.71
PG,Stephen Curry,9700,46.38,$ 209.14
SG,Evan Fournier,5000,26.43,$ 189.18
SG,Klay Thompson,6700,32.74,$ 204.64
SF,Carmelo Anthony,8100,39.68,$ 204.13
SF,Kawhi Leonard,9700,45.64,$ 212.53
PF,Jon Leuer,4600,26.19,$ 175.64
PF,Ersan Ilyasova,6100,32.1,$ 190.03
C,John Henson,3500,21.51,$ 162.72
,,59900,304.4,$ 196.78
