Pos,Player,Salary,Fpts,$/Point
PG,Kemba Walker,8000.00,43.91,$ 182.19
PG,Raymond Felton,4000.00,23.17,$ 172.64
SG,James Harden,11600.00,54.53,$ 212.73
SG,Jamal Crawford,4100.00,24.02,$ 170.69
SF,Jimmy Butler,8200.00,38.34,$ 213.88
SF,Harrison Barnes,6500.00,31.61,$ 205.63
PF,Thaddeus Young,5200.00,29.85,$ 174.20
PF,Marvin Williams,4400.00,22.33,$ 197.04
C,Dwight Howard,7900.00,40.7,$ 194.10
,,59900,308.46,$ 194.19
