Pos,Player,Salary,Fpts,$/Point
PG,Kemba Walker,7600,38.92,$ 195.27
PG,Ish Smith,5300,29.42,$ 180.15
SG,Monta Ellis,4500,25.21,$ 178.50
SG,Rodney Hood,4000,22.23,$ 179.94
SF,LeBron James,10900,50.26,$ 216.87
SF,Carmelo Anthony,6700,33.69,$ 198.87
PF,Richaun Holmes,5800,29.98,$ 193.46
PF,Zach Randolph,5600,28.23,$ 198.37
C,DeMarcus Cousins,9600,48.82,$ 196.64
,,60000,306.76,$ 195.59
