Pos,Player,Salary,Fpts,$/Point
PG,Malcolm Delaney,3500,22.69,$ 154.25
PG,Russell Westbrook,12700,57.84,$ 219.57
SG,Bradley Beal,7100,33.44,$ 212.32
SG,Victor Oladipo,6000,28.91,$ 207.54
SF,T.J. Warren,5000,26.77,$ 186.78
SF,Jimmy Butler,9300,43.09,$ 215.83
PF,Paul Millsap,7700,38.63,$ 199.33
PF,Bobby Portis,4200,23.67,$ 177.44
C,Jahlil Okafor,4500,24.42,$ 184.28
,,60000,299.46,$ 200.36
