Pos,Player,Salary,Fpts,$/Point
PG,Tony Parker,4700.00,24.06,$ 195.34
PG,Isaiah Thomas,8000.00,37.85,$ 211.36
SG,Dwyane Wade,7000.00,28.88,$ 242.38
SG,Manu Ginobili,3700.00,18.82,$ 196.60
SF,Kawhi Leonard,8200.00,37.96,$ 216.02
SF,Evan Turner,5500.00,24.73,$ 222.40
PF,Blake Griffin,8600.00,39.15,$ 219.67
PF,LaMarcus Aldridge,7800.00,35.03,$ 222.67
C,Marcin Gortat,6500.00,29.25,$ 222.22
,,60000,275.73,$ 217.60
