Pos,Player,Salary,Fpts,$/Point
PG,Isaiah Thomas,8200.00,39.93,$ 205.36
PG,Marcus Smart,4900.00,26.58,$ 184.35
SG,James Harden,11500.00,54.56,$ 210.78
SG,DeMar DeRozan,9000.00,45.22,$ 199.03
SF,Kawhi Leonard,8900.00,44.45,$ 200.22
SF,T.J. Warren,6100.00,33.63,$ 181.39
PF,Nikola Mirotic,4000.00,20.78,$ 192.49
PF,Richaun Holmes,3700.00,19.18,$ 192.91
C,Kelly Olynyk,3500.00,23.22,$ 150.73
,,59800,307.55,$ 194.44
