Pos,Player,Salary,Fpts,$/Point
PG,Tyler Ulis,6400,35.25,$ 181.56
PG,Spencer Dinwiddie,3500,22.1,$ 158.37
SG,C.J. McCollum,7100,36.85,$ 192.67
SG,Jamal Crawford,3700,19.86,$ 186.30
SF,Jimmy Butler,8900,43.21,$ 205.97
SF,Khris Middleton,6400,31.75,$ 201.57
PF,James Johnson,6400,33.8,$ 189.35
PF,Anthony Davis,10900,50.91,$ 214.10
C,Jusuf Nurkic,6700,37.2,$ 180.11
,,60000,310.93,$ 192.97
