Pos,Player,Salary,Fpts,$/Point
PG,Kemba Walker,7600,37.69,$ 201.64
PG,Russell Westbrook,12600,60.42,$ 208.54
SG,Kentavious Caldwell-Pope,5100,26.67,$ 191.23
SG,Will Barton,5800,30.09,$ 192.76
SF,Harrison Barnes,6200,31.33,$ 197.89
SF,T.J. Warren,4900,25.86,$ 189.48
PF,Nerlens Noel,5400,31.36,$ 172.19
PF,Paul Millsap,8000,40.53,$ 197.38
C,Dewayne Dedmon,4400,23.93,$ 183.87
,,60000,307.88,$ 194.88
