Pos,Player,Salary,Fpts,$/Point
PG,T.J. McConnell,3800.00,24.99,$ 152.06
PG,Malcolm Brogdon,3900.00,21.58,$ 180.72
SG,Giannis Antetokounmpo,10300.00,47.85,$ 215.26
SG,Nik Stauskas,3500.00,18.5,$ 189.19
SF,Kevin Durant,10000.00,45.9,$ 217.86
SF,Jimmy Butler,9000.00,41.04,$ 219.30
PF,LaMarcus Aldridge,7400.00,37.81,$ 195.72
PF,Thaddeus Young,5300.00,27.84,$ 190.37
C,Joel Embiid,6800.00,36.81,$ 184.73
,,60000,302.32,$ 198.47
