Pos,Player,Salary,Fpts,$/Point
PG,Chris Paul,8800.00,42.99,$ 204.70
PG,George Hill,6800.00,32.47,$ 209.42
SG,Jordan Clarkson,5200.00,28.81,$ 180.49
SG,Louis Williams,5000.00,27.26,$ 183.42
SF,LeBron James,10100.00,47.45,$ 212.86
SF,Kawhi Leonard,8400.00,39.44,$ 212.98
PF,Tobias Harris,5300.00,27.51,$ 192.66
PF,Larry Nance,4000.00,22.37,$ 178.81
C,Pau Gasol,6100.00,29.28,$ 208.33
,,59700,297.58,$ 200.62
