Pos,Player,Salary,Fpts,$/Point
PG,Elfrid Payton,6200.00,31.45,$ 197.14
PG,Kris Dunn,4900.00,28.1,$ 174.38
SG,Giannis Antetokounmpo,9700.00,44.02,$ 220.35
SG,Zach LaVine,6000.00,28.1,$ 213.52
SF,Kevin Durant,9700.00,44.98,$ 215.65
SF,LeBron James,9500.00,44.86,$ 211.77
PF,Thaddeus Young,6200.00,31.2,$ 198.72
PF,Amir Johnson,4000.00,21.56,$ 185.53
C,Tyler Zeller,3800.00,21.48,$ 176.91
,,60000,295.75,$ 202.87
