Pos,Player,Salary,Fpts,$/Point
PG,Chris Paul,9100.00,46.21,$ 196.93
PG,Marcus Smart,4700.00,26.95,$ 174.40
SG,James Harden,11700.00,58.17,$ 201.13
SG,Tim Hardaway Jr.,3800.00,20.29,$ 187.28
SF,LeBron James,9600.00,47.48,$ 202.19
SF,Brandon Ingram,4000.00,21.57,$ 185.44
PF,Draymond Green,7900.00,38.64,$ 204.45
PF,Tobias Harris,5600.00,28.53,$ 196.28
C,Salah Mejri,3500.00,22.82,$ 153.37
,,59900,310.66,$ 192.82
