Pos,Player,Salary,Fpts,$/Point
PG,J.J. Barea,5800.00,29.28,$ 198.09
PG,Tim Frazier,5500.00,27.91,$ 197.06
SG,James Harden,11700.00,56.49,$ 207.12
SG,Eric Gordon,5300.00,25.21,$ 210.23
SF,Kawhi Leonard,8500.00,39.91,$ 212.98
SF,Harrison Barnes,6000.00,32.92,$ 182.26
PF,Blake Griffin,8700.00,41.45,$ 209.89
PF,Jon Leuer,4400.00,24.14,$ 182.27
C,Kelly Olynyk,4000.00,23.91,$ 167.29
,,59900,301.22,$ 198.86
