Pos,Player,Salary,Fpts,$/Point
PG,Dennis Schroder,6900,35.3,$ 195.47
PG,Malcolm Brogdon,5000,25.95,$ 192.68
SG,Rodney Hood,4300,22.16,$ 194.04
SG,Kentavious Caldwell-Pope,5100,25.21,$ 202.30
SF,Jimmy Butler,9200,45.27,$ 203.23
SF,Khris Middleton,5700,31.33,$ 181.93
PF,Paul Millsap,7900,39.71,$ 198.94
PF,Kristaps Porzingis,6400,32.51,$ 196.86
C,DeMarcus Cousins,9500,46.72,$ 203.34
,,60000,304.16,$ 197.26
