Pos,Player,Salary,Fpts,$/Point
PG,Elfrid Payton,5700.00,30.55,$ 186.58
PG,Sergio Rodriguez,5000.00,27.42,$ 182.35
SG,James Harden,11800.00,60.98,$ 193.51
SG,Nick Young,4000.00,21.44,$ 186.57
SF,Harrison Barnes,6000.00,29.15,$ 205.83
SF,Luol Deng,4300.00,25.35,$ 169.63
PF,Anthony Davis,11800.00,55.87,$ 211.20
PF,Jabari Parker,6300.00,31.58,$ 199.49
C,Jahlil Okafor,5100.00,26.99,$ 188.96
,,60000,309.33,$ 193.97
