Pos,Player,Salary,Fpts,$/Point
PG,Goran Dragic,7000,34.04,$ 205.64
PG,Malcolm Brogdon,4400,27.61,$ 159.36
SG,Giannis Antetokounmpo,10500,53.96,$ 194.59
SG,J.J. Redick,4100,21.79,$ 188.16
SF,Kevin Durant,9900,46.35,$ 213.59
SF,Carmelo Anthony,7500,40.96,$ 183.11
PF,Draymond Green,7900,37.65,$ 209.83
PF,Taj Gibson,4700,23.82,$ 197.31
C,Willie Reed,4000,25.84,$ 154.80
,,60000,312.02,$ 192.30
