Pos,Player,Salary,Fpts,$/Point
PG,Tyler Johnson,4900.00,24.58,$ 199.35
PG,Kemba Walker,8300.00,35.62,$ 233.02
SG,Dwyane Wade,6400.00,30.17,$ 212.13
SG,Josh Richardson,4000.00,21.04,$ 190.11
SF,LeBron James,9900.00,42.01,$ 235.66
SF,Rondae Hollis-Jefferson,4300.00,21.63,$ 198.80
PF,Paul Millsap,7400.00,33.03,$ 224.04
PF,Julius Randle,6400.00,31.21,$ 205.06
C,Karl-Anthony Towns,8400.00,39.66,$ 211.80
,,60000,278.95,$ 215.09
