Pos,Player,Salary,Fpts,$/Point
PG,Jerian Grant,4000.00,19.49,$ 205.23
PG,Ricky Rubio,6600.00,29.61,$ 222.90
SG,James Harden,11700.00,52.5,$ 222.86
SG,Giannis Antetokounmpo,9600.00,42.29,$ 227.00
SF,Moe Harkless,4600.00,23.21,$ 198.19
SF,Evan Turner,3900.00,20.69,$ 188.50
PF,Kristaps Porzingis,6900.00,31.32,$ 220.31
PF,Boris Diaw,3500.00,17.99,$ 194.55
C,Hassan Whiteside,8900.00,42.85,$ 207.70
,,59700,279.95,$ 213.25
