Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,12000,57.88,$ 207.33
PG,Raymond Felton,3800,21.65,$ 175.52
SG,Rodney Hood,4300,24.74,$ 173.81
SG,Tony Allen,4600,23.86,$ 192.79
SF,LeBron James,10300,49.67,$ 207.37
SF,Carmelo Anthony,7800,39.99,$ 195.05
PF,Kristaps Porzingis,7700,38.79,$ 198.50
PF,Derrick Favors,4800,25.01,$ 191.92
C,Joakim Noah,4700,25.37,$ 185.26
,,60000,306.96,$ 195.47
