Pos,Player,Salary,Fpts,$/Point
PG,Jeff Teague,7300,35.33,$ 206.62
PG,D'Angelo Russell,6400,34.74,$ 184.23
SG,Klay Thompson,7000,34.41,$ 203.43
SG,Marcus Smart,4900,24.2,$ 202.48
SF,Thabo Sefolosha,3700,22.81,$ 162.21
SF,Terrence Ross,4500,26.37,$ 170.65
PF,Paul Millsap,7700,37.85,$ 203.43
PF,Draymond Green,8200,41.69,$ 196.69
C,DeMarcus Cousins,10300,53.9,$ 191.09
,,60000,311.3,$ 192.74
