Pos,Player,Salary,Fpts,$/Point
PG,John Wall,9500,43.75,$ 217.14
PG,Cory Joseph,4800,23.3,$ 206.01
SG,Jamal Crawford,3700,18.02,$ 205.33
SG,C.J. McCollum,6900,32.97,$ 209.28
SF,Kawhi Leonard,9100,42.08,$ 216.25
SF,Andrew Wiggins,7000,34.47,$ 203.08
PF,LaMarcus Aldridge,7300,34.35,$ 212.52
PF,Gorgui Dieng,5000,26.83,$ 186.36
C,Jusuf Nurkic,6700,35.84,$ 186.94
,,60000,291.61,$ 205.75
