Pos,Player,Salary,Fpts,$/Point
PG,Stephen Curry,8700.00,43.79,$ 198.68
PG,Goran Dragic,7400.00,38.13,$ 194.07
SG,Evan Fournier,6000.00,28.17,$ 212.99
SG,Josh Richardson,4200.00,21.53,$ 195.08
SF,Kevin Durant,9600.00,47.25,$ 203.17
SF,Luol Deng,4600.00,23.86,$ 192.79
PF,LaMarcus Aldridge,6500.00,30.98,$ 209.81
PF,Thomas Robinson,3600.00,21.97,$ 163.86
C,Hassan Whiteside,9300.00,45.86,$ 202.79
,,59900,301.54,$ 198.65
