Pos,Player,Salary,Fpts,$/Point
PG,T.J. McConnell,6000,32.61,$ 183.99
PG,Jamal Murray,3700,22.98,$ 161.01
SG,Timothe Luwawu-Cabarrot,4200,25.83,$ 162.60
SG,Giannis Antetokounmpo,10100,49.3,$ 204.87
SF,Terrence Ross,4300,23.8,$ 180.67
SF,LeBron James,10700,50.49,$ 211.92
PF,Gorgui Dieng,5600,30.78,$ 181.94
PF,Aaron Gordon,5800,32.25,$ 179.84
C,DeMarcus Cousins,9600,50.46,$ 190.25
,,60000,318.5,$ 188.38
