Pos,Player,Salary,Fpts,$/Point
PG,Stephen Curry,9000,44.52,$ 202.16
PG,Darren Collison,4500,26.95,$ 166.98
SG,James Harden,11500,52.2,$ 220.31
SG,J.J. Redick,4300,25.62,$ 167.84
SF,LeBron James,10100,47.3,$ 213.53
SF,Mirza Teletovic,3500,22.02,$ 158.95
PF,Markieff Morris,4900,29.26,$ 167.46
PF,Derrick Favors,4300,28.8,$ 149.31
C,DeAndre Jordan,7600,39.32,$ 193.29
,,59700,315.99,$ 188.93
