Pos,Player,Salary,Fpts,$/Point
PG,Goran Dragic,7000.00,35.35,$ 198.02
PG,Rajon Rondo,6200.00,32.2,$ 192.55
SG,Rodney Hood,5500.00,27.99,$ 196.50
SG,Troy Daniels,4200.00,21.53,$ 195.08
SF,Jimmy Butler,9200.00,44.42,$ 207.11
SF,Gordon Hayward,8100.00,38.63,$ 209.68
PF,LaMarcus Aldridge,6500.00,33.82,$ 192.19
PF,Dario Saric,4100.00,25.12,$ 163.22
C,Hassan Whiteside,9100.00,46.34,$ 196.37
,,59900,305.4,$ 196.14
