Pos,Player,Salary,Fpts,$/Point
PG,Stephen Curry,9100.00,44.18,$ 205.98
PG,Sergio Rodriguez,4700.00,23.81,$ 197.40
SG,Nicolas Batum,6700.00,36.15,$ 185.34
SG,Seth Curry,4100.00,25.67,$ 159.72
SF,Kevin Durant,9700.00,48.67,$ 199.30
SF,P.J. Tucker,3900.00,22.32,$ 174.73
PF,Blake Griffin,8800.00,41.93,$ 209.87
PF,Trey Lyles,4000.00,22.76,$ 175.75
C,Hassan Whiteside,9000.00,46.06,$ 195.40
,,60000,311.55,$ 192.59
