Pos,Player,Salary,Fpts,$/Point
PG,T.J. McConnell,5700,29.9,$ 190.64
PG,D'Angelo Russell,6900,34.21,$ 201.70
SG,Avery Bradley,5500,30.26,$ 181.76
SG,C.J. McCollum,7200,35.07,$ 205.30
SF,Carmelo Anthony,7600,38.38,$ 198.02
SF,LeBron James,11400,51.94,$ 219.48
PF,Kristaps Porzingis,6400,33.37,$ 191.79
PF,Al-Farouq Aminu,5200,24.6,$ 211.38
C,Ivica Zubac,4000,24.73,$ 161.75
,,59900,302.46,$ 198.04
