Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,12600.00,61.35,$ 205.38
PG,Ricky Rubio,5800.00,28.33,$ 204.73
SG,Jamal Crawford,4300.00,21.77,$ 197.52
SG,Danny Green,3700.00,18.29,$ 202.30
SF,Kevin Durant,9500.00,46.76,$ 203.17
SF,Luol Deng,4700.00,24.38,$ 192.78
PF,Draymond Green,7900.00,38.87,$ 203.24
PF,Julius Randle,6200.00,30.27,$ 204.82
C,Steven Adams,5200.00,25.57,$ 203.36
,,59900,295.59,$ 202.65
