Pos,Player,Salary,Fpts,$/Point
PG,Reggie Jackson,5200,27.04,$ 192.31
PG,Derrick Rose,6500,29.08,$ 223.52
SG,Victor Oladipo,5900,29.79,$ 198.05
SG,C.J. McCollum,7300,34.96,$ 208.81
SF,Paul George,8100,40.84,$ 198.33
SF,Carmelo Anthony,7700,38.68,$ 199.07
PF,Tobias Harris,6000,29.69,$ 202.09
PF,Kristaps Porzingis,6600,34.95,$ 188.84
C,Jusuf Nurkic,6600,33.22,$ 198.68
,,59900,298.25,$ 200.84
