Pos,Player,Salary,Fpts,$/Point
PG,Stephen Curry,9000.00,45.74,$ 196.76
PG,Tim Frazier,5300.00,29.45,$ 179.97
SG,James Harden,11300.00,53.68,$ 210.51
SG,Rodney Hood,5700.00,27.87,$ 204.52
SF,T.J. Warren,4600.00,24.25,$ 189.69
SF,Rondae Hollis-Jefferson,3900.00,19.91,$ 195.88
PF,Anthony Davis,10800.00,54.05,$ 199.81
PF,Serge Ibaka,5500.00,27.04,$ 203.40
C,Roy Hibbert,3900.00,23.67,$ 164.77
,,60000,305.66,$ 196.30
