Pos,Player,Salary,Fpts,$/Point
PG,Kyrie Irving,7100.00,29.81,$ 238.18
PG,George Hill,5600.00,24.41,$ 229.41
SG,Rodney Hood,5400.00,23.51,$ 229.69
SG,Manu Ginobili,3600.00,16.02,$ 224.72
SF,LeBron James,9600.00,43.1,$ 222.74
SF,Kawhi Leonard,7900.00,38.08,$ 207.46
PF,LaMarcus Aldridge,7400.00,35.33,$ 209.45
PF,Derrick Favors,6900.00,31.54,$ 218.77
C,Rudy Gobert,6200.00,32.68,$ 189.72
,,59700,274.48,$ 217.50
