Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,11800.00,55.08,$ 214.23
PG,Kris Dunn,4900.00,25.18,$ 194.60
SG,Evan Fournier,6000.00,29.47,$ 203.60
SG,Manu Ginobili,3500.00,18.33,$ 190.94
SF,Kawhi Leonard,8500.00,40.04,$ 212.29
SF,Kent Bazemore,4600.00,23.95,$ 192.07
PF,Nikola Jokic,5700.00,28.73,$ 198.40
PF,Nikola Mirotic,5100.00,24.95,$ 204.41
C,DeMarcus Cousins,9700.00,47.1,$ 205.94
,,59800,292.83,$ 204.21
