Pos,Player,Salary,Fpts,$/Point
PG,Tyler Ennis,4000,31.35,$ 127.59
PG,Jamal Murray,4600,28.84,$ 159.50
SG,Nicolas Batum,6600,32,$ 206.25
SG,Victor Oladipo,5600,32.71,$ 171.20
SF,Wilson Chandler,6500,36.18,$ 179.66
SF,T.J. Warren,6500,37.67,$ 172.55
PF,Enes Kanter,5500,34.3,$ 160.35
PF,Nikola Jokic,9900,42.83,$ 231.15
C,Karl-Anthony Towns,10600,47.6,$ 222.69
,,59800,323.48,$ 184.86
