Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,12600.00,59.9,$ 210.35
PG,Semaj Christon,3500.00,17.09,$ 204.80
SG,Klay Thompson,6600.00,31.47,$ 209.72
SG,Leandro Barbosa,3800.00,18.8,$ 202.13
SF,LeBron James,10000.00,49.84,$ 200.64
SF,Aaron Gordon,4100.00,20.7,$ 198.07
PF,JaMychal Green,5500.00,28.09,$ 195.80
PF,Enes Kanter,5100.00,26.15,$ 195.03
C,Karl-Anthony Towns,8800.00,43.28,$ 203.33
,,60000,295.32,$ 203.17
