Pos,Player,Salary,Fpts,$/Point
PG,Ricky Rubio,7100,34.11,$ 208.15
PG,Malcolm Brogdon,4800,23.42,$ 204.95
SG,DeMar DeRozan,9700,45.49,$ 213.23
SG,Sean Kilpatrick,4200,21.47,$ 195.62
SF,Jimmy Butler,9100,42.4,$ 214.62
SF,Harrison Barnes,6000,32.22,$ 186.22
PF,Paul Millsap,7900,38.24,$ 206.59
PF,Markieff Morris,6000,28.92,$ 207.47
C,Cody Zeller,5100,26.44,$ 192.89
,,59900,292.71,$ 204.64
