Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,12500.00,60.37,$ 207.06
PG,Dennis Schroder,6800.00,33.74,$ 201.54
SG,Bradley Beal,7000.00,34.15,$ 204.98
SG,Zach LaVine,6400.00,32.81,$ 195.06
SF,Andrew Wiggins,6300.00,30.29,$ 207.99
SF,Glenn Robinson,4300.00,19.88,$ 216.30
PF,Paul Millsap,8000.00,38.85,$ 205.92
PF,Markieff Morris,5000.00,26.65,$ 187.62
C,Al Jefferson,3700.00,17.76,$ 208.33
,,60000,294.5,$ 203.74
