Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,11800.00,56.25,$ 209.78
PG,Derrick Rose,5800.00,26.91,$ 215.53
SG,Dwyane Wade,6700.00,31.9,$ 210.03
SG,Victor Oladipo,5900.00,26.93,$ 219.09
SF,Carmelo Anthony,7900.00,34.71,$ 227.60
SF,Evan Turner,4100.00,19.39,$ 211.45
PF,Paul Millsap,7600.00,39.62,$ 191.82
PF,Taj Gibson,5300.00,26.5,$ 200.00
C,Steven Adams,4900.00,28.19,$ 173.82
,,60000,290.4,$ 206.61
