Pos,Player,Salary,Fpts,$/Point
PG,Kemba Walker,8900,40.51,$ 219.70
PG,Yogi Ferrell,6100,28.75,$ 212.17
SG,Sean Kilpatrick,4000,22.69,$ 176.29
SG,James Harden,12700,56.8,$ 223.59
SF,Aaron Gordon,4600,21.83,$ 210.72
SF,Harrison Barnes,6900,31.32,$ 220.31
PF,Marvin Williams,5400,25.93,$ 208.25
PF,Serge Ibaka,5900,30.49,$ 193.51
C,Clint Capela,5100,25.65,$ 198.83
,,59600,283.97,$ 209.88
