Pos,Player,Salary,Fpts,$/Point
PG,Elfrid Payton,5600,29.67,$ 188.74
PG,Darren Collison,5500,29.19,$ 188.42
SG,Nicolas Batum,7200,33.73,$ 213.46
SG,James Harden,12600,55.05,$ 228.88
SF,Aaron Gordon,4500,22.58,$ 199.29
SF,Kevin Durant,10300,45.41,$ 226.82
PF,Jon Leuer,4700,25.78,$ 182.31
PF,Willie Cauley-Stein,3800,23.26,$ 163.37
C,Guillermo Hernangomez,5800,29.9,$ 193.98
,,60000,294.57,$ 203.69
