Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,12400,57.98,$ 213.87
PG,Reggie Jackson,6400,33.1,$ 193.35
SG,Victor Oladipo,5900,29.49,$ 200.07
SG,Sean Kilpatrick,4400,23.5,$ 187.23
SF,Paul George,7900,42.16,$ 187.38
SF,Kawhi Leonard,8500,41.7,$ 203.84
PF,Thaddeus Young,5200,27.91,$ 186.31
PF,Derrick Favors,4500,24.68,$ 182.33
C,Montrezl Harrell,4700,27.04,$ 173.82
,,59900,307.56,$ 194.76
