Pos,Player,Salary,Fpts,$/Point
PG,Kyrie Irving,9100,43.02,$ 211.53
PG,Darren Collison,6000,30.09,$ 199.40
SG,Gary Harris,5500,26.35,$ 208.73
SG,Rodney Hood,4100,19.77,$ 207.38
SF,Terrence Ross,4400,24.48,$ 179.74
SF,Khris Middleton,5100,25.67,$ 198.68
PF,Anthony Davis,11600,56.52,$ 205.24
PF,Willie Cauley-Stein,5400,29.86,$ 180.84
C,Hassan Whiteside,8800,49.26,$ 178.64
,,60000,305.02,$ 196.71
