Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,13100,60.38,$ 216.96
PG,Dennis Schroder,7200,36.46,$ 197.48
SG,Monta Ellis,4400,24.43,$ 180.11
SG,Jordan Crawford,3600,19.83,$ 181.54
SF,Carmelo Anthony,7000,34.73,$ 201.55
SF,Harrison Barnes,5400,26.67,$ 202.47
PF,Ersan Ilyasova,4800,27.13,$ 176.93
PF,Kristaps Porzingis,7200,35.76,$ 201.34
C,Dwight Howard,7200,35.96,$ 200.22
,,59900,301.35,$ 198.77
