Pos,Player,Salary,Fpts,$/Point
PG,Cory Joseph,4200,27.08,$ 155.10
PG,Russell Westbrook,12800,59.68,$ 214.48
SG,Victor Oladipo,6000,31.69,$ 189.33
SG,J.J. Redick,4300,24.58,$ 174.94
SF,Khris Middleton,4600,26.79,$ 171.71
SF,Gordon Hayward,7800,37.67,$ 207.06
PF,Jon Leuer,4900,26.03,$ 188.24
PF,Anthony Davis,9900,46.66,$ 212.17
C,Jusuf Nurkic,5500,31,$ 177.42
,,60000,311.18,$ 192.81
