Pos,Player,Salary,Fpts,$/Point
PG,Kyle Lowry,8800,41.75,$ 210.78
PG,Jrue Holiday,6500,31.82,$ 204.27
SG,James Harden,12200,58.03,$ 210.24
SG,Louis Williams,4900,24.83,$ 197.34
SF,Paul George,7400,38.94,$ 190.04
SF,Matt Barnes,4000,20.33,$ 196.75
PF,Thaddeus Young,5400,26.24,$ 205.79
PF,Nikola Mirotic,4100,19.62,$ 208.97
C,Myles Turner,6700,35.25,$ 190.07
,,60000,296.81,$ 202.15
