Pos,Player,Salary,Fpts,$/Point
PG,Russell Westbrook,11600.00,50.8,$ 228.35
PG,George Hill,6300.00,32.31,$ 194.99
SG,Jordan Clarkson,4900.00,25.45,$ 192.53
SG,Tony Allen,3900.00,20.61,$ 189.23
SF,LeBron James,9800.00,43.7,$ 224.26
SF,Gordon Hayward,7100.00,34.45,$ 206.10
PF,Gorgui Dieng,5700.00,28.01,$ 203.50
PF,Larry Nance,3900.00,22.7,$ 171.81
C,Marc Gasol,6800.00,35.34,$ 192.42
,,60000,293.37,$ 204.52
